,index_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Sample Type III_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,index_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Sample Type III_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
11,341.0,342.0,A278-1,12/20/15,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-55.9,639,-8.49,3,,,,,,,,,0.0,2015-12-20 12:50:00,332.0,333.0,C278-1,12:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-69.4,639,-10.3,3,,,,,,,,,0.0,2015-12-20 12:45:00,0 days 00:02:30.000000000,2015-12-20 12:52:30,-62.650000000000006,-9.395,12653.467199999852,629.4882000000036,671.677600000004,2016.0,2016.0,35.76320000000487,-29.132163087867646,-5.646771835067905
3,333.0,334.0,A279-1,12/21/15,9:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-40.1,639,-5.96,3,,,,,,,,,0.0,2015-12-21 09:05:00,342.0,343.0,C279-1,9:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-30.8,639,-4.74,3,,,,,,,,,0.0,2015-12-21 09:15:00,-1 days +23:55:00.000000000,2015-12-21 09:00:00,-35.45,-5.35,12702.641599999844,678.6626000000039,720.8520000000042,2016.0,2016.0,49.1743999999926,-29.27532509334405,-5.6400469936913185
8,338.0,339.0,A280-1,12/24/15,12:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,Ice,,,,472,-39.0,639,-7.95,3,,,,,,,,,0.0,2015-12-24 12:45:00,345.0,346.0,C280-1,12:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,Ice,,,,472,-33.9,639,-7.14,3,,,,,,,,,0.0,2015-12-24 12:35:00,0 days 00:05:00.000000000,2015-12-24 12:50:00,-36.45,-7.545,12904.08899999983,880.1100000000057,922.299400000006,2016.0,2016.0,201.44739999998637,-29.88476672950087,-5.80186027332711
6,336.0,337.0,A281-1,12/30/15,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-39.0,639,-7.8,3,,,,,,,,,0.0,2015-12-30 12:30:00,348.0,349.0,C281-1,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-34.6,639,-7.08,3,,,,,,,,,0.0,2015-12-30 12:40:00,-1 days +23:55:00.000000000,2015-12-30 12:25:00,-36.8,-7.4399999999999995,12920.573599999821,896.5946000000063,938.7840000000066,2016.0,2016.0,16.484599999990678,-29.932502632503006,-5.813168363168418
7,337.0,338.0,A282-1,1/4/16,10:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-53.4,639,-8.3,3,,,,,,,,,0.0,2016-01-04 10:40:00,346.0,347.0,C282-1,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-52.9,639,-9.01,3,,,,,,,,,0.0,2016-01-04 10:30:00,0 days 00:05:00.000000000,2016-01-04 10:45:00,-53.15,-8.655000000000001,12934.543599999812,910.5646000000067,952.7540000000071,2016.0,2016.0,13.96999999999025,-30.067535186693323,-5.829696405722972
4,334.0,335.0,A283-1,1/5/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-72.2,639,-10.69,3,,,,,,,,,0.0,2016-01-05 11:20:00,344.0,345.0,C283-1,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-58.7,639,-9.18,3,,,,,,,,,0.0,2016-01-05 11:30:00,-1 days +23:55:00.000000000,2016-01-05 11:15:00,-65.45,-9.934999999999999,12981.203399999802,957.2244000000073,999.4138000000077,2016.0,2016.0,46.659799999990355,-30.741756047467124,-5.907923893199489
9,339.0,340.0,A284-1,1/6/16,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-70.2,639,-11.21,3,,,,,,,,,0.0,2016-01-06 12:50:00,347.0,348.0,C284-1,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-58.6,639,-9.65,3,,,,,,,,,0.0,2016-01-06 13:00:00,-1 days +23:55:00.000000000,2016-01-06 12:45:00,-64.4,-10.43,13020.878199999797,996.8992000000075,1039.0886000000066,2016.0,2016.0,39.67479999999523,-31.27841342914909,-5.980025263867091
22,665.0,666.0,A285-1,1/7/16,13:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.3,645,-8.28,1,,,,,,,,,0.0,2016-01-07 13:15:00,666.0,667.0,C285-1,14:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.2,645,-8.46,1,,,,,,,,,0.0,2016-01-07 14:50:00,-1 days +23:12:30.000000000,2016-01-07 12:27:30,-45.25,-8.370000000000001,13034.009999999795,1010.0310000000077,1052.2204000000052,2016.0,2016.0,13.131799999997384,-31.351759186864935,-5.9925717636546745
23,667.0,668.0,A286-1,1/10/16,14:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-46.8,645,-7.8,1,,,,,,,,,0.0,2016-01-10 14:30:00,668.0,669.0,C286-1,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.7,645,-7.8,1,,,,,,,,,0.0,2016-01-10 14:40:00,-1 days +23:55:00.000000000,2016-01-10 14:25:00,-46.25,-7.8,13056.920799999785,1032.9418000000064,1075.1312000000014,2016.0,2016.0,22.91079999999056,-31.486972883232028,-6.008975650249058
24,669.0,670.0,A287-1,1/13/16,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-55.2,645,-8.65,1,,,,,,,,,0.0,2016-01-13 12:15:00,670.0,671.0,C287-1,12:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-52.5,645,-8.45,1,,,,,,,,,0.0,2016-01-13 12:25:00,-1 days +23:55:00.000000000,2016-01-13 12:10:00,-53.85,-8.55,13125.094399999776,1101.115400000003,1143.304799999998,2016.0,2016.0,68.17359999999098,-32.07502963681444,-6.075794266623582
25,671.0,672.0,A288-1,1/15/16,11:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-47.1,645,-7.9,1,,,,,,,,,0.0,2016-01-15 11:35:00,672.0,673.0,C288-1,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-40.0,645,-7.18,1,,,,,,,,,0.0,2016-01-15 11:45:00,-1 days +23:55:00.000000000,2016-01-15 11:30:00,-43.55,-7.54,13153.034399999771,1129.0554000000009,1171.2447999999958,2016.0,2016.0,27.939999999995052,-32.197377119095975,-6.09140580019194
26,673.0,674.0,A289-1,1/16/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-32.0,645,-6.05,1,,,,,,,,,0.0,2016-01-16 11:20:00,674.0,675.0,C289-1,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.1,645,-5.48,1,,,,,,,,,0.0,2016-01-16 11:40:00,-1 days +23:50:00.000000000,2016-01-16 11:10:00,-30.55,-5.765000000000001,13180.97439999977,1156.9953999999989,1199.1847999999939,2016.0,2016.0,27.93999999999869,-32.17999789007291,-6.087962337799368
27,675.0,676.0,A290-1,1/18/16,12:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-36.3,645,-6.46,1,,,,,,,,,0.0,2016-01-18 12:20:00,676.0,677.0,C290-1,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-34.0,645,-6.28,1,,,,,,,,,0.0,2016-01-18 12:30:00,-1 days +23:55:00.000000000,2016-01-18 12:15:00,-35.15,-6.37,13302.233999999768,1278.254999999997,1320.444399999992,2016.0,2016.0,121.25959999999759,-32.310027236961695,-6.100310198728963
28,677.0,678.0,A291-1,1/19/16,12:26,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-59.7,645,-9.05,1,,,,,,,,,0.0,2016-01-19 12:26:00,678.0,679.0,C291-1,12:36,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-53.5,645,-8.48,1,,,,,,,,,0.0,2016-01-19 12:36:00,-1 days +23:55:00.000000000,2016-01-19 12:21:00,-56.6,-8.765,13343.026399999771,1319.0473999999947,1361.2367999999897,2016.0,2016.0,40.79240000000391,-32.66258077343692,-6.13898647976939
29,679.0,680.0,A292-1,1/22/16,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-49.7,645,-7.21,1,,,,,,,,,0.0,2016-01-22 13:10:00,680.0,681.0,C292-1,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-48.2,645,-7.2,1,,,,,,,,,0.0,2016-01-22 13:00:00,0 days 00:05:00.000000000,2016-01-22 13:15:00,-48.95,-7.205,13369.010599999772,1345.0315999999932,1387.2209999999882,2016.0,2016.0,25.984200000000783,-32.81178585500415,-6.148751970055191
30,681.0,682.0,A293-1,1/24/16,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-42.6,645,-7.67,1,,,,,,,,,0.0,2016-01-24 11:45:00,682.0,683.0,C293-1,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-39.1,645,-7.19,1,,,,,,,,,0.0,2016-01-24 11:45:00,0 days 00:00:00.000000000,2016-01-24 11:45:00,-40.85,-7.43,13424.05239999977,1400.073399999991,1442.2627999999859,2016.0,2016.0,55.04179999999724,-32.96479853125928,-6.173141366315615
31,683.0,684.0,A294-1,1/25/16,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.7,645,-6.07,1,,,,,,,,,0.0,2016-01-25 11:15:00,684.0,685.0,C294-1,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.7,645,-5.97,1,,,,,,,,,0.0,2016-01-25 11:25:00,-1 days +23:55:00.000000000,2016-01-25 11:10:00,-29.7,-6.02,13437.463599999768,1413.484599999989,1455.673999999984,2016.0,2016.0,13.411199999998644,-32.94972588246632,-6.172434356064281
32,685.0,686.0,A295-1,1/28/16,14:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-22.1,645,-4.91,1,,,,,,,,,0.0,2016-01-28 14:50:00,686.0,687.0,C295-1,15:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-20.4,645,-4.72,1,,,,,,,,,0.0,2016-01-28 15:00:00,-1 days +23:55:00.000000000,2016-01-28 14:45:00,-21.25,-4.8149999999999995,13458.418599999766,1434.439599999988,1476.628999999983,2016.0,2016.0,20.95499999999811,-32.865932964094945,-6.162712471352209
33,687.0,688.0,A296-1,1/29/16,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.3,645,-4.57,1,,,,,,,,,0.0,2016-01-29 12:00:00,688.0,689.0,C296-1,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.9,645,-4.83,1,,,,,,,,,0.0,2016-01-29 12:10:00,-1 days +23:55:00.000000000,2016-01-29 11:55:00,-27.1,-4.7,13529.94499999977,1505.9659999999872,1548.1553999999821,2016.0,2016.0,71.52640000000429,-32.72834172259527,-6.127808072334104
34,689.0,690.0,A297-1,2/4/16,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-35.6,645,-6.79,1,,,,,,,,,0.0,2016-02-04 12:00:00,690.0,691.0,C297-1,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-33.3,645,-6.35,1,,,,,,,,,0.0,2016-02-04 12:10:00,-1 days +23:55:00.000000000,2016-02-04 11:55:00,-34.45,-6.57,13560.399599999762,1536.4205999999833,1578.6099999999783,2016.0,2016.0,30.454599999991842,-32.74565839254424,-6.132255698071446
35,691.0,692.0,A298-1,2/19/16,10:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-43.3,645,-7.79,1,,,,,,,,,0.0,2016-02-19 10:20:00,692.0,693.0,C298-1,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-38.1,645,-7.22,1,,,,,,,,,0.0,2016-02-19 10:30:00,-1 days +23:55:00.000000000,2016-02-19 10:15:00,-40.7,-7.505,13634.999399999757,1611.02039999998,1653.209799999975,2016.0,2016.0,74.5997999999945,-32.9369236311241,-6.165263868876104
36,693.0,694.0,A299-1,2/28/16,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-19.8,645,-4.07,1,,,,,,,,,0.0,2016-02-28 13:40:00,694.0,695.0,C299-1,13:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-18.8,645,-4.05,1,,,,,,,,,0.0,2016-02-28 13:50:00,-1 days +23:55:00.000000000,2016-02-28 13:35:00,-19.3,-4.0600000000000005,13652.60159999975,1628.6225999999776,1670.8119999999726,2016.0,2016.0,17.6021999999939,-32.85998925405232,-6.1533867645742175
37,695.0,696.0,A300-1,3/2/16,13:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-7.0,645,-2.6,1,,,,,,,,,0.0,2016-03-02 13:50:00,696.0,697.0,C300-1,14:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-7.9,645,-2.74,1,,,,,,,,,0.0,2016-03-02 14:00:00,-1 days +23:55:00.000000000,2016-03-02 13:45:00,-7.45,-2.67,13666.292199999742,1642.313199999975,1684.50259999997,2016.0,2016.0,13.690599999990809,-32.74897913694748,-6.138168687589192
38,697.0,698.0,A301-1,3/3/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-24.0,645,-4.7,1,,,,,,,,,0.0,2016-03-03 11:20:00,698.0,699.0,C301-1,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-17.8,645,-4.09,1,,,,,,,,,0.0,2016-03-03 11:35:00,-1 days +23:52:30.000000000,2016-03-03 11:12:30,-20.9,-4.395,13690.599999999726,1666.6209999999721,1708.810399999967,2016.0,2016.0,24.307799999984127,-32.65777669645258,-6.124751393435412
39,699.0,700.0,A302-1,3/5/16,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-28.7,645,-5.57,1,,,,,,,,,0.0,2016-03-05 13:00:00,700.0,701.0,C302-1,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.8,645,-5.53,1,,,,,,,,,0.0,2016-03-05 13:10:00,-1 days +23:55:00.000000000,2016-03-05 12:55:00,-28.25,-5.550000000000001,13750.391599999726,1726.4125999999703,1768.6019999999653,2016.0,2016.0,59.79160000000047,-32.575874793783406,-6.114071806894198
40,701.0,702.0,A303-1,3/6/16,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-48.8,645,-7.8,1,,,,,,,,,0.0,2016-03-06 12:30:00,702.0,703.0,C303-1,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-42.5,645,-7.21,1,,,,,,,,,0.0,2016-03-06 12:20:00,0 days 00:05:00.000000000,2016-03-06 12:35:00,-45.65,-7.505,13828.902999999733,1804.9239999999677,1847.1133999999627,2016.0,2016.0,78.51140000000669,-32.88726902864928,-6.147200372944614
41,703.0,704.0,A304-1,3/7/16,14:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-55.5,645,-8.83,2,,,,,,,,,0.0,2016-03-07 14:05:00,704.0,705.0,C304-1,14:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-49.9,645,-8.14,2,,,,,,,,,0.0,2016-03-07 14:15:00,-1 days +23:55:00.000000000,2016-03-07 14:00:00,-52.7,-8.485,13878.07739999973,1854.098399999966,1896.287799999961,2016.0,2016.0,49.17439999999624,-33.17848672122969,-6.181562552196473
42,705.0,706.0,A305-1,3/9/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-30.9,645,-5.14,2,,,,,,,,,0.0,2016-03-09 11:05:00,706.0,707.0,C305-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-28.9,645,-5.25,2,,,,,,,,,0.0,2016-03-09 11:15:00,-1 days +23:55:00.000000000,2016-03-09 11:00:00,-29.9,-5.195,13894.003199999719,1870.024199999963,1912.213599999958,2016.0,2016.0,15.925799999989977,-33.162954035408895,-6.176888454825085
43,707.0,708.0,A306-1,3/10/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.1,645,-5.22,2,,,,,,,,,0.0,2016-03-10 13:45:00,708.0,709.0,C306-1,13:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-24.4,645,-5.06,2,,,,,,,,,0.0,2016-03-10 13:55:00,-1 days +23:55:00.000000000,2016-03-10 13:40:00,-25.25,-5.14,13963.294399999715,1939.3153999999624,1981.5047999999574,2016.0,2016.0,69.29119999999602,-33.00313543448198,-6.155946331134505
44,709.0,710.0,A307-1,3/12/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-52.7,645,-8.22,2,,,,,,,,,0.0,2016-03-12 11:05:00,710.0,711.0,C307-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-44.3,645,-7.48,2,,,,,,,,,0.0,2016-03-12 11:15:00,-1 days +23:55:00.000000000,2016-03-12 11:00:00,-48.5,-7.8500000000000005,14026.159399999711,2002.1803999999588,2044.3697999999538,2016.0,2016.0,62.864999999996144,-33.28198976327611,-6.186429542546433
45,711.0,712.0,A308-1,3/13/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-33.9,645,-6.23,2,,,,,,,,,0.0,2016-03-13 13:45:00,712.0,713.0,C308-1,13:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.8,645,-5.59,2,,,,,,,,,0.0,2016-03-13 13:35:00,0 days 00:05:00.000000000,2016-03-13 13:50:00,-30.85,-5.91,14125.625799999716,2101.6467999999572,2143.8361999999506,2016.0,2016.0,99.4664000000048,-33.21466562986037,-6.178777216174229
46,713.0,714.0,A309-1,3/14/16,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-23.9,645,-4.02,2,,,,,,,,,0.0,2016-03-14 15:00:00,714.0,715.0,C309-1,15:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-21.0,645,-3.87,2,,,,,,,,,0.0,2016-03-14 15:10:00,-1 days +23:55:00.000000000,2016-03-14 14:55:00,-22.45,-3.945,14164.462399999713,2140.483399999955,2182.6727999999484,2016.0,2016.0,38.836599999996906,-33.09955765828174,-6.1548911454727735
47,715.0,716.0,A310-1,3/25/16,9:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.4,645,-5.48,2,,,,,,,,,0.0,2016-03-25 09:45:00,716.0,717.0,C310-1,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.2,645,-5.36,2,,,,,,,,,0.0,2016-03-25 09:55:00,-1 days +23:55:00.000000000,2016-03-25 09:40:00,-26.799999999999997,-5.42,14277.602199999712,2253.6231999999513,2295.8125999999447,2016.0,2016.0,113.13979999999901,-32.90924545569442,-6.132689784656116
48,717.0,718.0,A311-1,4/15/16,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-40.3,645,-6.96,2,,,,,,,,,0.0,2016-04-15 11:15:00,718.0,719.0,C311-1,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-37.3,645,-6.29,2,,,,,,,,,0.0,2016-04-15 11:20:00,-1 days +23:57:30.000000000,2016-04-15 11:12:30,-38.8,-6.625,14304.14519999971,2280.16619999995,2322.3555999999435,2016.0,2016.0,26.542999999997846,-32.950702173510905,-6.136154462317048
49,719.0,720.0,A312-1,4/24/16,7:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-43.1,645,-7.12,2,,,,,,,,,0.0,2016-04-24 07:30:00,720.0,721.0,C312-1,7:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-39.3,645,-6.5,2,,,,,,,,,0.0,2016-04-24 07:40:00,-1 days +23:55:00.000000000,2016-04-24 07:25:00,-41.2,-6.8100000000000005,14363.936799999705,2339.9577999999487,2382.147199999942,2016.0,2016.0,59.791599999995015,-33.07943823855309,-6.146670293457123
51,853.0,854.0,A 20160507 A313-1,5/7/16,15:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.2,661,-5.6,5,,,,,,,,,0.0,2016-05-07 15:30:00,852.0,853.0,C 20160507 C313-1 1540,15:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-37.3,661,-5.39,5,,,,,,,,,0.0,2016-05-07 15:40:00,-1 days +23:55:00.000000000,2016-05-07 15:25:00,-38.75,-5.494999999999999,14377.6273999997,2353.6483999999473,2395.8377999999407,2016.0,2016.0,13.690599999994447,-33.09962852842628,-6.144349992104247
754,,,,5/19/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19 13:45:00,850.0,851.0,C 20160519 C315-1 1345,13:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-41.6,661,-6.78,5,,,,,,,,,0.0,2016-05-19 13:45:00,0 days 00:00:00.000000000,2016-05-19 13:45:00,-41.6,-6.78,14379.862599999698,2355.883599999947,2398.0729999999403,2016.0,2016.0,2.2351999999991676,-33.10456703792444,-6.144719289329903
52,854.0,855.0,A 20160523 A314-1 1155,5/23/16,11:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-48.7,661,-7.03,5,,,,,,,,,0.0,2016-05-23 11:55:00,855.0,856.0,C 20160523 C314-1 1145,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.7,661,-6.1,5,,,,,,,,,0.0,2016-05-23 11:45:00,0 days 00:05:00.000000000,2016-05-23 12:00:00,-44.7,-6.5649999999999995,14393.273799999688,2369.2947999999433,2411.4841999999367,2016.0,2016.0,13.411199999989549,-33.14484661976044,-6.146179237512511
50,851.0,852.0,A 20160619 A315-1 1335,6/19/16,13:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-10.6,661,5.11,5,,,,,,,,,0.0,2016-06-19 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-19 13:35:00,0 days 00:00:00.000000000,2016-06-19 13:35:00,-10.6,5.11,14419.257999999685,2395.278999999939,2437.4683999999324,2016.0,2016.0,25.984199999997145,-32.99412560659844,-6.070927328833569
54,1447.0,1448.0,A 20161003 A316-1 1120,10/3/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-32.8,GB674,-6.78,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:20:00,1450.0,1451.0,C 20161003 C316-1 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-29.2,GB674,-6.4,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:30:00,-1 days +23:55:00.000000000,2016-10-03 11:15:00,-31.0,-6.59,14441.889399999676,22.072599999999984,22.072599999999984,2017.0,2017.0,22.631399999991118,-31.0,-6.59
58,1456.0,1457.0,A 20161014 A317-1 1045,10/14/16,10:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-21.3,GB674,-4.7,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-14 10:45:00,1453.0,1454.0,C 20161014 C317-1 1055,10:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-22.0,GB674,-4.89,"Box 7, Bag 31",,,,,,,,,0.0,2016-10-14 10:55:00,-1 days +23:55:00.000000000,2016-10-14 10:40:00,-21.65,-4.795,14555.046399999663,135.22960000000006,135.22960000000006,2017.0,2017.0,113.15699999998651,-23.208333333332977,-5.094166666666599
