,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
817,445606,556623.8,4333277.97,203.93,1,409916.794606,13.002,60,1,1,1015,0,1,1,0,0,0,,,556623.8727297097,4333278.51846502,5.358974859986328,174.1449989785674,203.95870971679688
98603,9387573,556623.93,4333279.03,203.92,2,415938.127172,-3.0,25,1,1,3025,0,1,3,0,0,0,,,556623.8623499535,4333278.519841437,5.369445479088418,174.1417594013219,203.95870971679688
22770,2377766,556623.69,4333277.24,203.9,1,422096.897273,-12.0,77,1,1,1051,0,1,1,0,0,0,,,556623.8597600946,4333278.520184868,5.372058009197527,174.14095109256652,203.95870971679688
33556,3442908,556623.83,4333278.33,203.91,2,425470.737091,7.002000000000002,66,1,1,1071,0,1,1,0,0,0,,,556623.8552981009,4333278.520776555,5.3765590625450645,174.13955848054775,203.95870971679688
39692,3931553,556623.87,4333278.65,203.9,2,426735.370811,9.0,69,1,1,1080,0,0,1,0,0,0,,,556623.8529062647,4333278.521093726,5.378971836510081,174.13881197572704,203.95870971679688
116313,11276838,556623.7,4333277.42,203.87,2,425470.096198,6.0,21,1,1,3071,0,1,3,0,0,0,,,556623.8461306926,4333278.5219922075,5.385806720935541,174.13669728357326,203.95870971679688
81261,7684643,556623.96,4333279.43,203.95,1,425471.311536,7.002000000000002,78,1,1,2073,0,0,2,0,0,0,,,556623.8397057675,4333278.522844191,5.392287888847916,174.13469203021734,203.95870971679688
29899,2843409,556623.78,4333278.1,203.92,1,423533.24164,-6.0,67,1,1,1060,0,1,1,0,0,0,,,556623.8361344432,4333278.523317769,5.395890476066336,174.13357740084692,203.95870971679688
74176,7044044,556623.68,4333277.35,203.86,2,423534.002648,-6.0,68,1,1,2062,0,1,2,0,0,0,,,556623.8355983121,4333278.523388864,5.396431300284197,174.13341007150248,203.95870971679688
116726,11277923,556623.81,4333278.36,203.89,2,425470.111278,6.0,24,1,1,3071,0,0,3,0,0,0,,,556623.8317342773,4333278.523901257,5.400329160262906,174.13220408565104,203.95870971679688
66275,6549672,556623.73,4333277.78,203.93,2,422097.537632,-12.0,61,1,1,2053,0,1,2,0,0,0,,,556623.8286990839,4333278.524303742,5.403390923378871,174.13125678558933,203.95870971679688
23348,2379426,556623.91,4333279.19,203.95,1,422096.923297,-12.0,74,1,1,1051,0,0,1,0,0,0,,,556623.8218452539,4333278.5252126,5.4103047506914255,174.12911766874984,203.95870971679688
87618,8188687,556623.91,4333279.2,203.92,2,426736.118865,10.002,67,1,1,2082,0,1,2,0,0,0,,,556623.8205421097,4333278.525385405,5.411619302491616,174.12862680554522,203.95870971679688
21018,1792281,556623.82,4333278.56,203.88,2,418408.244787,19.002,64,1,1,1034,0,1,1,0,0,0,,,556623.8154985866,4333278.526054205,5.416706975716707,174.1255551922474,203.95870971679688
18292,1533925,556623.74,4333278.03,203.9,1,417838.613478,-15.0,72,1,1,1032,0,0,1,0,0,0,,,556623.8059476718,4333278.527320714,5.426341497963074,174.11973848088627,203.95870971679688
113997,10793604,556623.67,4333277.52,203.9,1,423532.560586,-6.0,25,1,1,3060,0,1,3,0,0,0,,,556623.8036176637,4333278.5276296865,5.42869190253227,174.1183194561945,203.95870971679688
54913,5337482,556623.62,4333277.24,203.83,2,415939.469914,-3.0,80,1,1,2027,0,0,2,0,0,0,,,556623.7909697272,4333278.529306877,5.441450557167995,174.11061659252624,203.95870971679688
40258,3933190,556623.57,4333276.87,203.82,1,426735.398131,9.0,67,1,1,1080,0,1,1,0,0,0,,,556623.7900500895,4333278.529428828,5.442378245234723,174.11005651351255,203.95870971679688
113640,10792546,556623.79,4333278.56,203.9,1,423532.545449,-6.0,25,1,1,3060,0,0,3,0,0,0,,,556623.7860170007,4333278.529963639,5.446446639066676,174.10760027624215,203.95870971679688
8548,771825,556623.57,4333276.99,203.85,1,415211.761707,1.998,81,1,1,1022,0,1,1,0,0,0,,,556623.7744123578,4333278.531502483,5.458152867204291,174.10053280071375,203.95870971679688
97197,8989467,556623.69,4333277.9,203.87,2,415211.16122,1.998,25,1,1,3022,0,1,3,0,0,0,,,556623.7737525709,4333278.531589975,5.458818429968939,174.10013097627495,203.95870971679688
87766,8189639,556623.75,4333278.43,203.87,1,426736.131073,10.002,80,1,1,2082,0,0,2,0,0,0,,,556623.7636490952,4333278.532929756,5.469010349917417,174.0939777436558,203.95870971679688
816,445605,556623.72,4333278.26,203.86,2,409916.794599,13.002,60,1,1,1015,0,1,1,0,0,0,,,556623.7563209622,4333278.533901509,5.476402632289842,174.0895147540274,203.95870971679688
10334,1210503,556623.73,4333278.36,203.85,2,415938.789803,-3.0,76,1,1,1025,0,0,1,0,0,0,,,556623.7531167144,4333278.534326412,5.479634929503904,174.08756329868308,203.95870971679688
73579,7042370,556623.73,4333278.4,203.85,2,423533.98532,-6.0,81,1,1,2062,0,0,2,0,0,0,,,556623.7479041372,4333278.53501763,5.484893136827093,174.08438872775014,203.77346801757812
98602,9387572,556623.84,4333279.32,203.88,2,415938.127164,-3.0,25,1,1,3025,0,1,3,0,0,0,,,556623.7361140106,4333278.536581071,5.496786472547056,174.07720828857163,203.77346801757812
106379,9861279,556623.52,4333276.93,203.83,1,418407.530292,18.0,27,1,1,3034,0,0,3,0,0,0,,,556623.7330952471,4333278.536981377,5.499831661818512,174.0753697970949,203.77346801757812
108631,10383740,556623.78,4333278.93,203.88,2,422096.322988,-13.002,24,1,1,3051,0,0,3,0,0,0,,,556623.7279734663,4333278.537660555,5.504998277930696,174.07225052310605,203.77346801757812
21019,1792282,556623.77,4333278.89,203.87,2,418408.244795,19.002,66,1,1,1034,0,1,1,0,0,0,,,556623.7233588481,4333278.5382724805,5.509653291762631,174.06944012201402,203.77346801757812
52997,4880819,556623.53,4333277.09,203.82,2,415212.402266,1.998,69,1,1,2024,0,1,2,0,0,0,,,556623.7220721336,4333278.538443107,5.510951269956145,174.06865648538817,203.77346801757812
29391,2841943,556623.8,4333279.13,203.88,2,423533.22532,-6.0,67,1,1,1060,0,0,1,0,0,0,,,556623.7215649709,4333278.53851036,5.511462872236394,174.06834761249132,203.77346801757812
34135,3444567,556623.83,4333279.49,203.88,2,425470.751251,7.002000000000002,78,1,1,1071,0,0,1,0,0,0,,,556623.704133362,4333278.540821894,5.5290470747951295,174.05773139010017,203.77346801757812
121703,11712232,556623.72,4333278.68,203.8,2,426734.730685,9.0,21,1,1,3080,0,0,3,0,0,0,,,556623.7015889016,4333278.541159305,5.531613809122117,174.05618175926855,203.77346801757812
18291,1533924,556623.67,4333278.33,203.85,2,417838.61347,-15.0,64,1,1,1032,0,0,1,0,0,0,,,556623.6980629753,4333278.541626863,5.535170600796249,174.0540343948211,203.77346801757812
97198,8989468,556623.63,4333278.19,203.85,2,415211.161228,1.998,26,1,1,3022,0,1,3,0,0,0,,,556623.6769982141,4333278.544420175,5.556419759846798,174.04120550494952,203.77346801757812
54914,5337483,556623.54,4333277.52,203.8,2,415939.469922,-3.0,81,1,1,2027,0,0,2,0,0,0,,,556623.6758641241,4333278.544570562,5.557563777433486,174.04051481993955,203.77346801757812
8549,771826,556623.5,4333277.28,203.82,2,415211.761715,1.998,77,1,1,1022,0,1,1,0,0,0,,,556623.6678308058,4333278.545635828,5.565667418237275,174.03562235736334,203.77346801757812
122121,11713363,556623.44,4333276.87,203.69,2,426734.757413,9.0,26,1,1,3080,0,1,3,0,0,0,,,556623.66229655,4333278.5463697035,5.5712501201359395,174.03225187725758,203.77346801757812
90883,8726415,556623.45,4333276.96,203.77,1,409916.114,13.002,24,1,1,3015,0,1,3,0,0,0,,,556623.6603954466,4333278.5466218,5.573167865427383,174.03109406470193,203.77346801757812
80643,7682926,556623.62,4333278.32,203.83,2,425471.29756,7.002000000000002,66,1,1,2073,0,1,2,0,0,0,,,556623.6502301429,4333278.54796978,5.583422154771681,174.024903177411,203.77346801757812
106378,9861278,556623.47,4333277.26,203.83,1,418407.530284,18.0,23,1,1,3034,0,0,3,0,0,0,,,556623.6409555083,4333278.549199652,5.592777977979841,174.01925472679184,203.77346801757812
21020,1792283,556623.73,4333279.23,203.83,2,418408.244803,19.002,71,1,1,1034,0,1,1,0,0,0,,,556623.6397431603,4333278.549360416,5.594000938691454,174.01851638094723,203.77346801757812
815,445604,556623.63,4333278.55,203.83,2,409916.794591,13.002,67,1,1,1015,0,1,1,0,0,0,,,556623.6300850194,4333278.550641143,5.603743625633076,174.01263436662705,203.77346801757812
10335,1210504,556623.64,4333278.64,203.8,2,415938.789811,-3.0,77,1,1,1025,0,0,1,0,0,0,,,556623.6281839161,4333278.550893241,5.605661370924521,174.0114765540714,203.77346801757812
39551,3930551,556623.72,4333279.43,203.81,2,426735.358106,9.0,44,2,2,1080,0,1,1,0,0,0,,,556623.6038530791,4333278.554119653,5.630205196340098,173.9966585543315,203.77346801757812
52998,4880820,556623.45,4333277.4,203.78,2,415212.402273,1.998,71,1,1,2024,0,1,2,0,0,0,,,556623.6030570974,4333278.554225205,5.631008145982467,173.9961737844397,203.77346801757812
18290,1533923,556623.61,4333278.63,203.8,1,417838.613462,-15.0,76,1,1,1032,0,0,1,0,0,0,,,556623.6000054743,4333278.554629869,5.634086482589703,173.99431528071125,203.77346801757812
108177,10382549,556623.39,4333277.01,203.76,1,422096.296771,-13.002,25,1,1,3051,0,1,3,0,0,0,,,556623.5949165531,4333278.555304689,5.6392199513661065,173.99121601897411,203.77346801757812
877,446235,556623.37,4333276.9,203.71,1,409916.804311,13.002,65,1,1,1015,0,0,1,0,0,0,,,556623.5895967496,4333278.556010127,5.644586323629406,173.9879761449343,203.77346801757812
22771,2377767,556623.4,4333277.22,203.78,1,422096.897281,-12.0,74,1,1,1051,0,1,1,0,0,0,,,556623.5773777182,4333278.557630443,5.6569123186271195,173.98053449361964,203.77346801757812
106377,9861277,556623.44,4333277.55,203.82,1,418407.530276,18.0,22,1,1,3034,0,0,3,0,0,0,,,556623.5736827377,4333278.558120419,5.660639644507732,173.97828417147164,203.77346801757812
39693,3931554,556623.58,4333278.64,203.77,2,426735.370818,9.0,83,1,1,1080,0,0,1,0,0,0,,,556623.569220744,4333278.558712106,5.665140697855269,173.97556672192158,203.77346801757812
97199,8989469,556623.56,4333278.49,203.81,2,415211.161236,1.998,25,1,1,3022,0,1,3,0,0,0,,,556623.5691135178,4333278.558726325,5.665248862679973,173.97550141888436,203.77346801757812
66276,6549673,556623.46,4333277.76,203.78,2,422097.53764,-12.0,71,1,1,2053,0,1,2,0,0,0,,,556623.565971098,4333278.559143028,5.66841879061362,173.97358761814218,203.77346801757812
8550,771827,556623.43,4333277.57,203.79,2,415211.761723,1.998,86,1,1,1022,0,1,1,0,0,0,,,556623.5612492537,4333278.559769173,5.673181969270259,173.97071191401292,203.77346801757812
21021,1792284,556623.68,4333279.55,203.84,1,418408.244811,19.002,60,1,1,1034,0,1,1,0,0,0,,,556623.5489065662,4333278.561405887,5.68563270281476,173.9631949535025,203.77346801757812
54915,5337484,556623.45,4333277.82,203.77,2,415939.46993,-3.0,80,1,1,2027,0,0,2,0,0,0,,,556623.5483250369,4333278.561483,5.686219322814742,173.96284078968085,203.77346801757812
81260,7684642,556623.66,4333279.42,203.84,1,425471.31152800005,7.002000000000002,80,1,1,2073,0,0,2,0,0,0,,,556623.5461930514,4333278.561765715,5.68836997135525,173.9615423649661,203.77346801757812
87617,8188686,556623.63,4333279.2,203.81,2,426736.118857,10.002,70,1,1,2082,0,1,2,0,0,0,,,556623.5453806398,4333278.561873445,5.689189494604297,173.96104758898537,203.77346801757812
90882,8726414,556623.37,4333277.25,203.72,2,409916.113992,13.002,23,1,1,3015,0,1,3,0,0,0,,,556623.5439866992,4333278.56205829,5.690595637615493,173.96019864932657,203.77346801757812
33557,3442909,556623.51,4333278.33,203.78,2,425470.737099,7.002000000000002,65,1,1,1071,0,1,1,0,0,0,,,556623.5408278498,4333278.562477172,5.693782139162839,173.95827484249122,203.77346801757812
116314,11276839,556623.39,4333277.43,203.73,2,425470.096206,6.0,21,1,1,3071,0,1,3,0,0,0,,,556623.5401844926,4333278.562562485,5.6944311281983815,173.95788302421528,203.77346801757812
23347,2379425,556623.62,4333279.17,203.83,1,422096.92329,-12.0,75,1,1,1051,0,0,1,0,0,0,,,556623.5394628774,4333278.562658176,5.695159060236422,173.9574435451786,203.77346801757812
74175,7044043,556623.37,4333277.35,203.73,2,423534.00264,-6.0,60,1,1,2062,0,1,2,0,0,0,,,556623.5309552562,4333278.563786336,5.703741155862253,173.95226222203118,203.77346801757812
29898,2843408,556623.46,4333278.09,203.79,2,423533.241632,-6.0,75,1,1,1060,0,1,1,0,0,0,,,556623.5229673361,4333278.5648455825,5.711799000999326,173.94739740796396,203.77346801757812
10336,1210505,556623.56,4333278.93,203.79,2,415938.789819,-3.0,75,1,1,1025,0,0,1,0,0,0,,,556623.5117751686,4333278.56632973,5.723089143112629,173.94058113869602,203.77346801757812
814,445603,556623.55,4333278.86,203.79,2,409916.794582,13.002,60,1,1,1015,0,1,1,0,0,0,,,556623.5110699832,4333278.566423241,5.723800501543993,173.94015166574823,203.77346801757812
116725,11277922,556623.48,4333278.36,203.76,2,425470.11127,6.0,21,1,1,3071,0,0,3,0,0,0,,,556623.5074368308,4333278.566905019,5.727465458151212,173.93793899819815,203.77346801757812
113996,10793603,556623.36,4333277.51,203.77,1,423532.560577,-6.0,24,1,1,3060,0,1,3,0,0,0,,,556623.500277752,4333278.567854355,5.734687206310135,173.9335789662745,203.77346801757812
87767,8189640,556623.48,4333278.43,203.75,2,426736.131081,10.002,84,1,1,2082,0,0,2,0,0,0,,,556623.4983148207,4333278.568114651,5.736667320874973,173.93238349912093,203.77346801757812
52999,4880821,556623.38,4333277.69,203.76,2,415212.402281,1.998,64,1,1,2024,0,1,2,0,0,0,,,556623.4964755453,4333278.568358551,5.738522697015451,173.93126334108928,203.77346801757812
18289,1533922,556623.54,4333278.93,203.78,2,417838.613454,-15.0,72,1,1,1032,0,0,1,0,0,0,,,556623.492120778,4333278.568936018,5.742915585422878,173.92861119464607,203.77346801757812
106376,9861276,556623.4,4333277.9,203.8,1,418407.530268,18.0,21,1,1,3034,0,0,3,0,0,0,,,556623.4887639057,4333278.56938116,5.74630184312134,173.9265667877598,203.77346801757812
878,446236,556623.29,4333277.2,203.69,2,409916.804319,13.002,68,1,1,1015,0,0,1,0,0,0,,,556623.4718848579,4333278.571619421,5.763328647617705,173.91628708684416,203.77346801757812
97200,8989470,556623.5,4333278.79,203.78,2,415211.161244,1.998,25,1,1,3022,0,1,3,0,0,0,,,556623.4710560166,4333278.57172933,5.764164744473428,173.9157823047745,203.77346801757812
113641,10792547,556623.46,4333278.55,203.77,2,423532.545457,-6.0,24,1,1,3060,0,0,3,0,0,0,,,556623.4630226984,4333278.572794596,5.77226838515479,173.9108898422722,203.77346801757812
8551,771828,556623.36,4333277.86,203.76,2,415211.761731,1.998,80,1,1,1022,0,1,1,0,0,0,,,556623.4546677015,4333278.5739025185,5.780696520418649,173.90580147059285,203.77346801757812
108630,10383739,556623.49,4333278.92,203.78,2,422096.32298,-13.002,26,1,1,3051,0,0,3,0,0,0,,,556623.4442879454,4333278.575278935,5.791167139398312,173.89947997723598,203.77346801757812
73580,7042371,556623.41,4333278.4,203.73,2,423533.985328,-6.0,84,1,1,2062,0,0,2,0,0,0,,,556623.4334338862,4333278.5767182475,5.802116213444869,173.8928696231601,203.77346801757812
54916,5337485,556623.37,4333278.11,203.73,2,415939.469938,-3.0,88,1,1,2027,0,0,2,0,0,0,,,556623.4319162894,4333278.5769194905,5.803647095002852,173.89194537430546,203.77346801757812
90881,8726413,556623.29,4333277.56,203.7,2,409916.113984,13.002,20,1,1,3015,0,1,3,0,0,0,,,556623.4249716632,4333278.577840389,5.810652513403983,173.88771594852167,203.77346801757812
44915,4544573,556623.2,4333276.91,203.63,2,409917.515238,13.998,65,1,1,2015,0,1,2,0,0,0,,,556623.4212312844,4333278.578336385,5.814425634951311,173.88543797786468,203.77346801757812
106375,9861275,556623.37,4333278.23,203.78,1,418407.53026,19.002,25,1,1,3034,0,0,3,0,0,0,,,556623.4162785577,4333278.578993145,5.819421716972419,173.88242166150667,203.77346801757812
121704,11712233,556623.42,4333278.68,203.72,2,426734.730693,9.0,20,1,1,3080,0,0,3,0,0,0,,,556623.4067730412,4333278.580253634,5.8290104434296435,173.87663259872843,203.77346801757812
34134,3444566,556623.52,4333279.48,203.81,1,425470.751243,7.002000000000002,62,1,1,1071,0,0,1,0,0,0,,,556623.4007934507,4333278.581046563,5.835042378457589,173.87299090024985,203.77346801757812
29392,2841944,556623.47,4333279.13,203.77,2,423533.225328,-6.0,65,1,1,1060,0,0,1,0,0,0,,,556623.3972675244,4333278.581514121,5.838599170124699,173.8708435358066,203.77346801757812
53000,4880822,556623.31,4333277.99,203.73,2,415212.402289,1.998,73,1,1,2024,0,1,2,0,0,0,,,556623.388590849,4333278.5826647,5.847351799848626,173.86555925502412,203.77346801757812
10337,1210506,556623.47,4333279.22,203.76,2,415938.789827,-3.0,69,1,1,1025,0,0,1,0,0,0,,,556623.3855392257,4333278.583069364,5.850430136571268,173.863700751226,203.77346801757812
18288,1533921,556623.47,4333279.23,203.78,1,417838.613446,-15.0,62,1,1,1032,0,0,1,0,0,0,,,556623.3842360813,4333278.583242168,5.851744688493886,173.86290710843733,203.77346801757812
813,445602,556623.46,4333279.17,203.76,2,409916.794574,13.002,60,1,1,1015,0,1,1,0,0,0,,,556623.3822277518,4333278.583508484,5.853770598603012,173.86168399284873,203.77346801757812
97201,8989471,556623.43,4333279.08,203.77,2,415211.161252,1.998,26,1,1,3022,0,1,3,0,0,0,,,556623.3644744646,4333278.585862676,5.871679295506412,173.85087186142408,203.77346801757812
80644,7682927,556623.31,4333278.31,203.71,2,425471.297568,7.002000000000002,72,1,1,2073,0,1,2,0,0,0,,,556623.3468902315,4333278.5881944485,5.889417458311714,173.84016268763457,203.77346801757812
8552,771829,556623.29,4333278.17,203.73,2,415211.761739,1.998,76,1,1,1022,0,1,1,0,0,0,,,556623.3454798609,4333278.588381472,5.8908401750520145,173.83930374181293,203.77346801757812
879,446237,556623.2,4333277.51,203.64,2,409916.804327,13.002,72,1,1,1015,0,0,1,0,0,0,,,556623.3430426265,4333278.588704664,5.893298744676725,173.83781941394463,203.77346801757812
106320,9861220,556623.14,4333277.1,203.69,1,418407.52422,18.0,22,1,1,3034,0,1,3,0,0,0,,,556623.3375083708,4333278.589438539,5.898881446459984,173.83444893390853,203.77346801757812
106374,9861274,556623.33,4333278.56,203.76,1,418407.530252,19.002,26,1,1,3034,0,0,3,0,0,0,,,556623.3339660146,4333278.589908277,5.902454811856197,173.8322915633025,203.77346801757812
108178,10382550,556623.11,4333277.0,203.63,2,422096.29678,-12.0,26,1,1,3051,0,1,3,0,0,0,,,556623.3210582276,4333278.591619926,5.9154755916785975,173.824430445129,203.77346801757812
39549,3930549,556623.43,4333279.44,203.76,2,426735.358098,9.0,57,1,1,1080,0,1,1,0,0,0,,,556623.3175612697,4333278.592083643,5.919003161415117,173.8223007230277,203.77346801757812
90880,8726412,556623.22,4333277.86,203.68,2,409916.11397600005,13.002,20,1,1,3015,0,1,3,0,0,0,,,556623.3170869666,4333278.592146538,5.91948161647499,173.82201186231293,203.77346801757812
22772,2377768,556623.13,4333277.2,203.65,1,422096.897289,-12.0,81,1,1,1051,0,1,1,0,0,0,,,556623.3146497323,4333278.5924697295,5.921940185984295,173.8205275345143,203.77346801757812
54917,5337486,556623.28,4333278.4,203.71,2,415939.469946,-3.0,83,1,1,2027,0,0,2,0,0,0,,,556623.3056803466,4333278.593659123,5.930988088346084,173.81506498690513,203.77346801757812
39694,3931555,556623.3,4333278.64,203.7,2,426735.370826,9.0,64,1,1,1080,0,0,1,0,0,0,,,556623.2940592743,4333278.595200147,5.942710889852545,173.80798750543138,203.77346801757812
44914,4544572,556623.11,4333277.21,203.59,2,409917.515229,13.998,71,1,1,2015,0,1,2,0,0,0,,,556623.2936921973,4333278.595248823,5.943081180094735,173.80776394774958,203.77346801757812
66277,6549674,556623.18,4333277.74,203.67,2,422097.537648,-12.0,68,1,1,2053,0,1,2,0,0,0,,,556623.293415917,4333278.595285459,5.943359879010515,173.80759568708152,203.77346801757812
53001,4880823,556623.24,4333278.27,203.73,1,415212.402297,1.998,80,1,1,2024,0,1,2,0,0,0,,,556623.2833124412,4333278.5966252405,5.953551799074398,173.8014424543927,203.77346801757812
18287,1533920,556623.4,4333279.54,203.77,1,417838.613438,-13.998,49,2,2,1032,0,0,1,0,0,0,,,556623.2750482407,4333278.597721122,5.961888343127251,173.7964093796574,203.77346801757812
87616,8188685,556623.35,4333279.2,203.75,2,426736.118849,10.002,61,1,1,2082,0,1,2,0,0,0,,,556623.27021917,4333278.598361486,5.966759686716978,173.7934683724255,203.77346801757812
812,445601,556623.38,4333279.47,203.76,2,409916.794566,13.002,33,2,2,1015,0,1,1,0,0,0,,,556623.2645158601,4333278.599117778,5.972512922591312,173.78999493475857,203.77346801757812
10338,1210507,556623.38,4333279.51,203.75,2,415938.789835,-3.0,55,1,1,1025,0,0,1,0,0,0,,,556623.259303283,4333278.599808997,5.977771129914501,173.78682036382565,203.77346801757812
23346,2379424,556623.33,4333279.14,203.76,2,422096.923282,-12.0,68,1,1,1051,0,0,1,0,0,0,,,556623.2583836452,4333278.599930947,5.97869881798123,173.78626028481193,203.77346801757812
97202,8989472,556623.36,4333279.37,203.76,2,415211.16126,1.998,22,1,1,3022,0,1,3,0,0,0,,,556623.2578929124,4333278.59999602,5.979193846654802,173.785961418004,203.77346801757812
106321,9861221,556623.1,4333277.43,203.69,1,418407.524228,18.0,23,1,1,3034,0,1,3,0,0,0,,,556623.2551958275,4333278.600353669,5.981914541466188,173.78431883563044,203.77346801757812
106373,9861273,556623.29,4333278.87,203.75,2,418407.530244,19.002,21,1,1,3034,0,0,3,0,0,0,,,556623.2542597599,4333278.600477798,5.982858803146615,173.78374875052359,203.77346801757812
81259,7684641,556623.36,4333279.4,203.76,2,425471.31152,7.002000000000002,73,1,1,2073,0,0,2,0,0,0,,,556623.2539834795,4333278.600514434,5.983137502177801,173.78358048978583,203.77346801757812
33558,3442910,556623.21,4333278.32,203.69,2,425470.737107,7.002000000000002,74,1,1,1071,0,1,1,0,0,0,,,556623.2473151335,4333278.601398696,5.989864221785579,173.77951932459618,203.6224365234375
116315,11276840,556623.09,4333277.44,203.63,2,425470.096214,6.0,25,1,1,3071,0,1,3,0,0,0,,,556623.2440654876,4333278.601829619,5.99314231454393,173.7775402208168,203.6224365234375
8553,771830,556623.22,4333278.46,203.72,1,415211.761747,1.998,78,1,1,1022,0,1,1,0,0,0,,,556623.2388983087,4333278.602514817,5.998354726200404,173.77439329839285,203.6224365234375
104704,9634614,556623.01,4333276.98,203.6,2,417837.943248,-15.0,25,1,1,3032,0,1,3,0,0,0,,,556623.2253925627,4333278.604305759,6.011978699514058,173.76616801037846,203.6224365234375
74174,7044042,556623.06,4333277.36,203.63,1,423534.002632,-6.0,66,1,1,2062,0,1,2,0,0,0,,,556623.2250090562,4333278.604356615,6.012365563247521,173.76593444667742,203.6224365234375
880,446238,556623.12,4333277.82,203.65,2,409916.804334,13.002,69,1,1,1015,0,0,1,0,0,0,,,556623.2240275904,4333278.604486763,6.013355620587642,173.76533671306584,203.6224365234375
29897,2843407,556623.15,4333278.09,203.69,2,423533.241624,-6.0,71,1,1,1060,0,1,1,0,0,0,,,556623.2183242805,4333278.605243055,6.019108856461977,173.76186327539887,203.6224365234375
87768,8189641,556623.19,4333278.43,203.68,2,426736.131089,9.0,82,1,1,2082,0,0,2,0,0,0,,,556623.2133261556,4333278.605905836,6.024150734142779,173.75881931053613,203.6224365234375
116724,11277921,556623.18,4333278.36,203.69,2,425470.111262,6.0,22,1,1,3071,0,0,3,0,0,0,,,556623.2126209703,4333278.605999348,6.024862092458737,173.75838983765803,203.6224365234375
90879,8726411,556623.14,4333278.17,203.66,2,409916.113968,13.002,22,1,1,3015,0,1,3,0,0,0,,,556623.1980719307,4333278.6079286365,6.03953849226348,173.74952916150804,203.6224365234375
54918,5337487,556623.2,4333278.68,203.7,1,415939.469954,-3.0,81,1,1,2027,0,0,2,0,0,0,,,556623.1905747434,4333278.608922808,6.047101308726981,173.74496321424874,203.6224365234375
113995,10793602,556623.04,4333277.49,203.65,1,423532.560569,-6.0,24,1,1,3060,0,1,3,0,0,0,,,556623.1884137895,4333278.609209363,6.0492811793275285,173.74364714711393,203.6224365234375
53002,4880824,556623.17,4333278.56,203.69,2,415212.402305,3.0,69,1,1,2024,0,1,2,0,0,0,,,556623.1767308891,4333278.610758585,6.061066350107382,173.7365320110423,203.6224365234375
44913,4544571,556623.03,4333277.51,203.59,2,409917.515222,13.998,74,1,1,2015,0,1,2,0,0,0,,,556623.1759803056,4333278.610858117,6.061823504083035,173.73607488965945,203.6224365234375
106372,9861272,556623.25,4333279.19,203.77,1,418407.530236,19.002,21,1,1,3034,0,0,3,0,0,0,,,556623.1732503609,4333278.611220124,6.06457734635263,173.73441229496024,203.6224365234375
108629,10383738,556623.21,4333278.9,203.71,2,422096.322972,-13.002,25,1,1,3051,0,0,3,0,0,0,,,556623.1717327641,4333278.611421366,6.066108227910612,173.73348804610563,203.6224365234375
106322,9861222,556623.06,4333277.77,203.69,1,418407.524236,18.0,26,1,1,3034,0,1,3,0,0,0,,,556623.1715801399,4333278.611441605,6.066262188157178,173.73339509470728,203.6224365234375
113642,10792548,556623.14,4333278.54,203.67,2,423532.545465,-6.0,23,1,1,3060,0,0,3,0,0,0,,,556623.1498555916,4333278.614322409,6.0881769099723755,173.7201643803969,203.6224365234375
73581,7042372,556623.11,4333278.41,203.66,2,423533.985336,-6.0,76,1,1,2062,0,0,2,0,0,0,,,556623.1373148813,4333278.615985381,6.10082739966799,173.71252681983555,203.6224365234375
121705,11712234,556623.14,4333278.67,203.63,2,426734.730701,9.0,19,1,1,3080,0,0,3,0,0,0,,,556623.1329147157,4333278.616568869,6.105266083742134,173.70984702488335,203.6224365234375
8554,771831,556623.15,4333278.76,203.71,1,415211.761755,1.998,72,1,1,1022,0,1,1,0,0,0,,,556623.1310136124,4333278.616820967,6.107183829033579,173.7086892123277,203.6224365234375
104705,9634615,556622.94,4333277.28,203.6,1,417837.943256,-15.0,23,1,1,3032,0,1,3,0,0,0,,,556623.1175078662,4333278.6186119085,6.120807802462639,173.70046392424365,203.6224365234375
881,446239,556623.04,4333278.11,203.65,2,409916.804343,13.002,62,1,1,1015,0,0,1,0,0,0,,,556623.107618843,4333278.619923252,6.130783392775751,173.69444129769045,203.6224365234375
29393,2841945,556623.17,4333279.12,203.69,2,423533.225336,-6.0,60,1,1,1060,0,0,1,0,0,0,,,556623.1037548083,4333278.620435646,6.134681252632034,173.69208801798126,203.6224365234375
98673,9388565,556622.89,4333277.03,203.51,2,415938.149436,-3.0,26,1,1,3025,0,0,3,0,0,0,,,556623.1009504971,4333278.620807514,6.137510112383529,173.69038013250082,203.6224365234375
34133,3444565,556623.21,4333279.47,203.72,2,425470.751235,7.002000000000002,64,1,1,1071,0,0,1,0,0,0,,,556623.0974535391,4333278.621271231,6.141037682113027,173.68825041040373,203.6224365234375
121577,11711234,556623.22,4333279.59,203.66,2,426734.717365,9.0,13,2,2,3080,0,1,3,0,0,0,,,556623.0916430029,4333278.622041743,6.146899082927471,173.6847116696299,203.6224365234375
106371,9861271,556623.21,4333279.52,203.76,1,418407.530228,19.002,22,1,1,3034,0,0,3,0,0,0,,,556623.0909378177,4333278.622135255,6.147610441236407,173.68428219675604,203.6224365234375
