,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
113781,9639261,556630.0,4333269.29,204.07,2,417838.013544,-16.002,22,1,1,3032,0,0,3,0,0,0,,,556631.4086165559,4333269.283385481,5.405674115130456,174.12264781465845,204.3175048828125
106441,8995164,556631.65,4333269.28,204.27,1,415211.240997,1.002,28,1,1,3022,0,1,3,0,0,0,,,556631.4086059812,4333269.281133528,5.407926093482354,174.1218270420406,204.3175048828125
41759,3434067,556630.3,4333269.28,204.1,2,425470.61685,6.0,71,1,1,1071,0,1,1,0,0,0,,,556631.4085762142,4333269.274794397,5.414265293535092,174.11907051865194,204.3175048828125
60745,4886080,556629.88,4333269.28,204.04,2,415212.460722,1.998,73,1,1,2024,0,0,2,0,0,0,,,556631.4085669534,4333269.272822224,5.416237489107285,174.1181216935917,204.3175048828125
89501,7673590,556631.58,4333269.27,204.25,2,425471.177263,7.002000000000002,60,1,1,2073,0,1,2,0,0,0,,,556631.4085574812,4333269.270805052,5.418254683203681,174.11715121970104,204.3175048828125
113952,9639776,556630.71,4333269.27,204.19,1,417838.02312,-16.002,25,1,1,3032,0,1,3,0,0,0,,,556631.408538298,4333269.266719835,5.422339945459939,174.11518579636217,204.3175048828125
41760,3434068,556630.01,4333269.27,204.07,2,425470.616858,6.0,75,1,1,1071,0,1,1,0,0,0,,,556631.4085228633,4333269.263432878,5.425626938079715,174.11360442126204,204.3175048828125
123744,10375573,556631.65,4333269.26,204.24,2,422096.176474,-13.002,28,1,1,3051,0,1,3,0,0,0,,,556631.4085120682,4333269.261133968,5.427925873469085,174.11249840138242,204.3175048828125
89502,7673591,556631.27,4333269.26,204.21,2,425471.177271,7.002000000000002,61,1,1,2073,0,1,2,0,0,0,,,556631.4085036893,4333269.25934962,5.4297102408913895,174.1116399406137,204.3175048828125
25918,1794556,556630.32,4333269.26,204.1,2,418408.324596,18.0,72,1,1,1034,0,1,1,0,0,0,,,556631.4084827421,4333269.254888751,5.434171159447424,174.10949378869176,204.3175048828125
97030,8503003,556629.74,4333269.26,204.01,2,409366.649634,-18.0,22,1,1,3013,0,0,3,0,0,0,,,556631.4084699533,4333269.252165273,5.4368946676180805,174.10818350646596,204.3175048828125
41761,3434069,556629.71,4333269.26,204.01,2,425470.616866,6.0,67,1,1,1071,0,1,1,0,0,0,,,556631.4084692919,4333269.252024403,5.437035538730497,174.1081157332473,204.3175048828125
106237,8994246,556630.15,4333269.25,204.06,2,415211.220133,1.002,26,1,1,3022,0,0,3,0,0,0,,,556631.4084320372,4333269.244090711,5.444969318611068,174.10429878462452,204.11270141601562
108491,9384953,556629.53,4333269.25,203.97,2,415938.087443,-3.0,25,1,1,3025,0,1,3,0,0,0,,,556631.4084183665,4333269.241179407,5.4478806549316126,174.10289813810715,204.11270141601562
118268,9864201,556631.51,4333269.24,204.23,2,418407.644045,18.0,27,1,1,3034,0,1,3,0,0,0,,,556631.4084150682,4333269.240477018,5.448583051048567,174.10256021470474,204.11270141601562
123745,10375574,556631.36,4333269.24,204.2,2,422096.176482,-13.002,29,1,1,3051,0,1,3,0,0,0,,,556631.4084117607,4333269.23977267,5.449287406610105,174.10222134861178,204.11270141601562
117826,9863203,556629.03,4333269.25,203.92,2,418407.604036,18.0,26,1,1,3034,0,1,3,0,0,0,,,556631.4084073416,4333269.238831581,5.450228506803038,174.1017685844641,204.11270141601562
89503,7673592,556630.98,4333269.24,204.18,1,425471.177279,7.002000000000002,58,1,1,2073,0,1,2,0,0,0,,,556631.4084033818,4333269.237988323,5.451071774032409,174.10136288784307,204.11270141601562
41762,3434070,556629.42,4333269.24,203.97,2,425470.616874,6.0,78,1,1,1071,0,1,1,0,0,0,,,556631.4083689845,4333269.230663106,5.458397071870969,174.0978386804769,204.11270141601562
89504,7673593,556630.68,4333269.23,204.15,2,425471.177287,7.002000000000002,60,1,1,2073,0,1,2,0,0,0,,,556631.4083498105,4333269.226579848,5.462480374682645,174.0958741998286,204.11270141601562
14427,1207504,556629.18,4333269.23,203.93,2,415938.749506,-1.998,61,1,1,1025,0,0,1,0,0,0,,,556631.408316736,4333269.21953637,5.469523930296919,174.0924855388995,204.11270141601562
41763,3434071,556629.12,4333269.23,203.95,1,425470.616882,6.0,56,1,1,1071,0,1,1,0,0,0,,,556631.408315413,4333269.219254631,5.469805672521752,174.0923499924622,204.11270141601562
74364,5961369,556630.4,4333269.22,204.09,2,418409.051267,18.0,61,1,1,2036,0,0,2,0,0,0,,,556631.4082966801,4333269.215265285,5.4737950621897955,174.0904306935116,204.11270141601562
123746,10375575,556631.07,4333269.21,204.16,2,422096.17649,-13.002,28,1,1,3051,0,1,3,0,0,0,,,556631.4082644968,4333269.208411593,5.4806488302101455,174.08713333956428,204.11270141601562
69816,5691021,556630.74,4333269.21,204.14,2,417839.304492,-15.0,60,1,1,2034,0,1,2,0,0,0,,,556631.4082572204,4333269.206862028,5.482198412445089,174.08638783415998,204.11270141601562
89505,7673594,556630.37,4333269.21,204.08,2,425471.177295,7.002000000000002,60,1,1,2073,0,1,2,0,0,0,,,556631.408249062,4333269.205124636,5.483935822829921,174.08555196446414,204.11270141601562
89506,7673595,556630.08,4333269.2,204.05,2,425471.177303,7.002000000000002,58,1,1,2073,0,1,2,0,0,0,,,556631.4081957111,4333269.193763118,5.4952974664432315,174.08008586752229,204.11270141601562
79270,6539734,556632.16,4333269.19,204.26,2,422097.403774,-12.0,67,1,1,2053,0,0,2,0,0,0,,,556631.4081946178,4333269.193530295,5.495530292185464,174.0799738548487,204.11270141601562
13998,1204361,556632.07,4333269.18,204.28,2,415938.709458,-1.998,79,1,1,1025,0,0,1,0,0,0,,,556631.4081456768,4333269.183107906,5.505952795981735,174.0749595789159,204.11270141601562
89507,7673596,556629.78,4333269.19,203.99,2,425471.177311,7.002000000000002,63,1,1,2073,0,1,2,0,0,0,,,556631.4081421397,4333269.182354643,5.506706067093467,174.07459717950783,204.11270141601562
123747,10375576,556630.78,4333269.18,204.11,2,422096.176498,-13.002,28,1,1,3051,0,1,3,0,0,0,,,556631.4081172328,4333269.177050515,5.512010253809639,174.07204533051706,204.11270141601562
79269,6539733,556631.86,4333269.16,204.24,2,422097.403766,-12.0,69,1,1,2053,0,0,2,0,0,0,,,556631.4080471334,4333269.162122261,5.526938672822977,174.06486325472832,204.11270141601562
89508,7673597,556629.48,4333269.17,203.96,1,425471.177319,7.002000000000002,64,1,1,2073,0,1,2,0,0,0,,,556631.4080416118,4333269.160946388,5.528114558203272,174.06429753521624,204.11270141601562
117917,9863314,556629.46,4333269.17,203.94,2,418407.610588,18.0,23,1,1,3034,0,0,3,0,0,0,,,556631.4080411708,4333269.160852475,5.528208472278216,174.0642523530705,204.11270141601562
123748,10375577,556630.49,4333269.16,204.06,2,422096.176506,-13.002,25,1,1,3051,0,1,3,0,0,0,,,556631.4080169254,4333269.155689217,5.533371786950659,174.0617682777464,204.11270141601562
96671,8502121,556632.16,4333269.15,204.27,1,409366.615394,-18.0,28,1,1,3013,0,1,3,0,0,0,,,556631.4080067917,4333269.153531177,5.535529851227612,174.06073003108546,204.11270141601562
89509,7673598,556629.18,4333269.16,203.93,1,425471.177327,7.002000000000002,63,1,1,2073,0,1,2,0,0,0,,,556631.4079880404,4333269.149537913,5.539523158853507,174.0588088472018,204.11270141601562
14098,1206339,556630.79,4333269.15,204.1,2,415938.727962,-1.998,72,1,1,1025,0,1,1,0,0,0,,,556631.4079765838,4333269.147098133,5.541962965355294,174.05763505410354,204.11270141601562
53932,4539492,556630.45,4333269.14,204.02,2,409917.444365,13.998,68,1,1,2015,0,0,2,0,0,0,,,556631.4079221304,4333269.135501832,5.553559395087278,174.05205600134923,204.11270141601562
79268,6539732,556631.58,4333269.13,204.17,2,422097.403758,-12.0,70,1,1,2053,0,0,2,0,0,0,,,556631.40790009,4333269.130808139,5.558253139385545,174.0497978367537,204.11270141601562
89510,7673599,556628.88,4333269.14,203.86,1,425471.177335,7.002000000000002,54,1,1,2073,0,1,2,0,0,0,,,556631.4078875125,4333269.128129658,5.560931649963312,174.0485092029102,204.11270141601562
123749,10375578,556630.2,4333269.13,204.0,2,422096.176514,-13.002,24,1,1,3051,0,1,3,0,0,0,,,556631.4078696615,4333269.124328139,5.5647332105507,174.0466802686989,204.11270141601562
5013,440134,556631.72,4333269.12,204.16,2,409916.714822,13.998,60,1,1,1015,0,1,1,0,0,0,,,556631.4078562204,4333269.121465751,5.5675956303891905,174.045303155945,204.11270141601562
21203,1539969,556631.48,4333269.12,204.16,2,417838.693783,-15.0,62,1,1,1032,0,0,1,0,0,0,,,556631.4078509285,4333269.120338795,5.5687225992874305,174.04476097019634,204.11270141601562
53695,4539032,556631.08,4333269.12,204.07,2,409917.435437,15.0,59,1,1,2015,0,1,2,0,0,0,,,556631.4078421086,4333269.118460534,5.57060088078468,174.04385732728187,204.11270141601562
5282,440684,556631.06,4333269.12,204.08,2,409916.724014,13.998,74,1,1,1015,0,0,1,0,0,0,,,556631.4078416676,4333269.1183666205,5.570694794859078,174.04381214513637,204.11270141601562
11787,777045,556629.93,4333269.12,203.98,2,415211.820435,1.998,81,1,1,1022,0,0,1,0,0,0,,,556631.4078167515,4333269.113060534,5.576000940088519,174.0412593539031,204.11270141601562
79267,6539731,556631.29,4333269.1,204.12,2,422097.40375,-12.0,67,1,1,2053,0,0,2,0,0,0,,,556631.407752826,4333269.099447061,5.58961456298504,174.03470982770645,204.11270141601562
31231,2369203,556632.38,4333269.09,204.27,2,422096.777,-13.002,77,1,1,1051,0,1,1,0,0,0,,,556631.4077299036,4333269.094565542,5.594496135433197,174.0323612988194,204.11270141601562
74323,5961328,556630.03,4333269.1,204.02,1,418409.045275,18.0,57,1,1,2036,0,1,2,0,0,0,,,556631.4077250435,4333269.093530539,5.595531149701074,174.031863352526,204.11270141601562
123750,10375579,556629.89,4333269.1,203.96,2,422096.176522,-13.002,26,1,1,3051,0,1,3,0,0,0,,,556631.4077219565,4333269.092873149,5.596188548225139,174.0315470775059,204.11270141601562
60996,4887176,556631.53,4333269.09,204.19,1,415212.482074,1.998,64,1,1,2024,0,1,2,0,0,0,,,556631.4077111614,4333269.090574238,5.598487483614509,174.0304410576263,204.11270141601562
21112,1537681,556629.37,4333269.1,203.93,1,417838.663774,-15.0,55,1,1,1032,0,1,1,0,0,0,,,556631.4077104906,4333269.090431409,5.5986303141715075,174.0303723417171,204.11270141601562
118364,9864317,556631.95,4333269.08,204.22,2,418407.650637,18.0,30,1,1,3034,0,0,3,0,0,0,,,556631.4076734657,4333269.082546633,5.6065151775705715,174.0265789268575,204.11270141601562
63079,5330919,556631.87,4333269.08,204.23,1,415939.389617,-1.998,70,1,1,2027,0,0,2,0,0,0,,,556631.4076717017,4333269.082170981,5.6068908338698025,174.0263981982747,204.11270141601562
12014,778083,556631.5,4333269.08,204.18,1,415211.8415,1.002,72,1,1,1022,0,1,1,0,0,0,,,556631.4076635434,4333269.080433589,5.608628244254635,174.02556232857884,204.11270141601562
101008,8721846,556630.26,4333269.08,204.01,2,409916.043735,13.998,21,1,1,3015,0,0,3,0,0,0,,,556631.4076362018,4333269.074610981,5.614450916895724,174.02276103554414,204.11270141601562
79266,6539730,556631.0,4333269.07,204.06,2,422097.403742,-12.0,70,1,1,2053,0,0,2,0,0,0,,,556631.407605562,4333269.068085984,5.620975985653769,174.01962181910702,204.11270141601562
31232,2369204,556632.09,4333269.06,204.23,2,422096.777008,-13.002,68,1,1,1051,0,1,1,0,0,0,,,556631.4075826396,4333269.0632044645,5.625857559033237,174.0172732897719,204.11270141601562
123751,10375580,556629.59,4333269.07,203.92,2,422096.17653,-13.002,26,1,1,3051,0,1,3,0,0,0,,,556631.407574472,4333269.061465115,5.627596927931339,174.0164364778336,204.11270141601562
21367,1540669,556632.2,4333269.05,204.25,2,417838.703791,-15.0,59,1,1,1032,0,1,1,0,0,0,,,556631.4075381085,4333269.053721207,5.635340921149298,174.01271083574454,204.11270141601562
49022,4264022,556629.88,4333269.05,203.93,2,409368.096513,-18.0,67,1,1,2013,0,1,2,0,0,0,,,556631.4074869534,4333269.042827294,5.646234953832469,174.00746970684096,204.11270141601562
31233,2369205,556631.79,4333269.04,204.19,1,422096.777016,-13.002,69,1,1,1051,0,1,1,0,0,0,,,556631.4074821117,4333269.04179621,5.647266049211182,174.00697364592864,204.11270141601562
26010,1794648,556630.77,4333269.04,204.07,1,418408.330996,18.0,69,1,1,1034,0,0,1,0,0,0,,,556631.4074596211,4333269.037006645,5.652055667028976,174.0046693564968,204.11270141601562
79265,6539729,556630.7,4333269.04,204.05,1,422097.403734,-12.0,64,1,1,2053,0,0,2,0,0,0,,,556631.4074580775,4333269.03667795,5.652384366291281,174.00451121898664,204.11270141601562
97046,8503019,556629.39,4333269.04,203.87,2,409366.655378,-18.0,22,1,1,3013,0,1,3,0,0,0,,,556631.4074291926,4333269.0305266455,5.65853573819413,174.00155178844201,204.11270141601562
123752,10375581,556629.29,4333269.04,203.87,1,422096.176538,-13.002,24,1,1,3051,0,1,3,0,0,0,,,556631.4074269877,4333269.030057081,5.659005308568306,174.00132587771347,204.11270141601562
43441,3941061,556629.24,4333269.04,203.84,2,426735.518372,10.002,56,1,1,1080,0,1,1,0,0,0,,,556631.4074258851,4333269.029822298,5.659240093755667,174.00121292234905,204.11270141601562
43440,3941060,556628.95,4333269.04,203.78,2,426735.518364,10.002,58,1,1,1080,0,1,1,0,0,0,,,556631.4074194907,4333269.0284605585,5.660601847841268,174.000557781236,204.11270141601562
43443,3941063,556629.82,4333269.03,203.91,2,426735.518388,10.002,65,1,1,1080,0,1,1,0,0,0,,,556631.4073917174,4333269.022545997,5.66651647511272,173.9977122487461,204.11270141601562
43442,3941062,556629.53,4333269.03,203.86,2,426735.51838,10.002,61,1,1,1080,0,1,1,0,0,0,,,556631.407385323,4333269.021184258,5.6678782291977745,173.9970571076333,204.11270141601562
5371,442877,556628.88,4333269.03,203.75,2,409916.75483,13.998,54,1,1,1015,0,1,1,0,0,0,,,556631.4073709907,4333269.018132084,5.670930436630736,173.9955886878973,204.11270141601562
108394,9383230,556630.92,4333269.02,204.05,2,415938.069107,-3.0,23,1,1,3025,0,0,3,0,0,0,,,556631.4073690155,4333269.017711434,5.67135109145417,173.99538631048412,204.11270141601562
43444,3941064,556630.12,4333269.02,203.91,2,426735.518396,10.002,63,1,1,1080,0,1,1,0,0,0,,,556631.4073513758,4333269.013954912,5.675107654448668,173.99357902465516,204.11270141601562
31234,2369206,556631.5,4333269.01,204.13,2,422096.777024,-13.002,69,1,1,1051,0,1,1,0,0,0,,,556631.4073348477,4333269.010435132,5.678627472811223,173.99188563688116,204.11270141601562
123753,10375582,556629.0,4333269.02,203.82,1,422096.176546,-13.002,25,1,1,3051,0,1,3,0,0,0,,,556631.4073266801,4333269.008695782,5.6803668426406375,173.99104882449478,204.11270141601562
43446,3941066,556630.71,4333269.01,204.01,2,426735.518412,10.002,62,1,1,1080,0,1,1,0,0,0,,,556631.4073174285,4333269.006725567,5.682337078768249,173.99010094212508,204.11270141601562
43445,3941065,556630.41,4333269.01,203.96,2,426735.518404,10.002,59,1,1,1080,0,1,1,0,0,0,,,556631.4073108137,4333269.005316872,5.683745789890776,173.98942320993942,204.11270141601562
79264,6539728,556630.4,4333269.01,203.98,1,422097.4037260001,-12.0,66,1,1,2053,0,0,2,0,0,0,,,556631.4073105932,4333269.005269916,5.683792746928248,173.98940061886654,204.11270141601562
48966,4263966,556630.32,4333269.01,203.98,2,409368.090441,-18.0,73,1,1,2013,0,0,2,0,0,0,,,556631.4073088291,4333269.004894263,5.684168403228026,173.98921989028347,204.11270141601562
43447,3941067,556631.0,4333269.0,204.03,2,426735.51842,10.002,62,1,1,1080,0,1,1,0,0,0,,,556631.4072768664,4333268.998087527,5.690975214210357,173.9859451274093,204.11270141601562
63180,5333093,556630.49,4333269.0,204.01,1,415939.408722,-1.998,58,1,1,2027,0,1,2,0,0,0,,,556631.4072656211,4333268.995692745,5.693370023119254,173.9847929826934,204.11270141601562
69599,5690139,556629.93,4333269.0,203.9,2,417839.293892,-15.0,69,1,1,2034,0,0,2,0,0,0,,,556631.4072532733,4333268.99306318,5.695999617214965,173.98352788261334,204.11270141601562
106440,8995163,556631.74,4333268.99,204.16,1,415211.240989,1.002,25,1,1,3022,0,1,3,0,0,0,,,556631.4072462266,4333268.99156253,5.697500282968401,173.9828059109722,204.11270141601562
43449,3941069,556631.57,4333268.99,204.1,2,426735.518436,10.002,61,1,1,1080,0,1,1,0,0,0,,,556631.4072424782,4333268.99076427,5.698298552604882,173.98242186273347,204.11270141601562
43448,3941068,556631.29,4333268.99,204.06,2,426735.518427,10.002,63,1,1,1080,0,1,1,0,0,0,,,556631.4072363043,4333268.989449487,5.699613349652465,173.98178931269356,204.11270141601562
43451,3941071,556632.16,4333268.98,204.17,2,426735.518452,10.002,59,1,1,1080,0,1,1,0,0,0,,,556631.4072085309,4333268.983534925,5.705527976923917,173.97894378020365,204.11270141601562
60746,4886081,556629.96,4333268.99,203.93,1,415212.46073,1.998,76,1,1,2024,0,0,2,0,0,0,,,556631.4072069783,4333268.98320427,5.705858635630804,173.97878470000293,204.11270141601562
43450,3941070,556631.87,4333268.98,204.14,2,426735.518444,10.002,61,1,1,1080,0,1,1,0,0,0,,,556631.4072021366,4333268.982173186,5.706889731009518,173.9782886390906,204.11270141601562
31235,2369207,556631.2,4333268.98,204.08,1,422096.777032,-13.002,69,1,1,1051,0,1,1,0,0,0,,,556631.4071873632,4333268.979027099,5.710035852517424,173.97677503720882,204.11270141601562
100688,8721322,556630.94,4333268.98,204.05,1,409916.034191,13.998,23,1,1,3015,0,1,3,0,0,0,,,556631.4071816304,4333268.97780623,5.7112567354906085,173.97618766931444,204.11270141601562
79263,6539727,556630.11,4333268.98,203.93,1,422097.403718,-12.0,71,1,1,2053,0,0,2,0,0,0,,,556631.4071633292,4333268.973908839,5.7151541695969765,173.97431261026708,204.11270141601562
133024,11268472,556632.17,4333268.97,204.23,1,425469.951485,4.998,27,1,1,3071,0,0,3,0,0,0,,,556631.407161795,4333268.973582101,5.715480910345466,173.97415541499967,204.11270141601562
32949,2853163,556629.01,4333268.98,203.79,2,423533.385154,-6.0,57,1,1,1060,0,0,1,0,0,0,,,556631.4071390746,4333268.968743621,5.7203194437140015,173.97182759225245,204.11270141601562
106238,8994247,556630.24,4333268.97,203.95,2,415211.220141,1.002,24,1,1,3022,0,0,3,0,0,0,,,556631.4071192391,4333268.964519493,5.724543618569406,173.96979533793743,204.11270141601562
133023,11268471,556631.87,4333268.96,204.17,1,425469.951477,4.998,26,1,1,3071,0,0,3,0,0,0,,,556631.4071082235,4333268.962173627,5.726889510996249,173.96866672698494,204.11270141601562
32947,2853161,556629.63,4333268.97,203.86,2,423533.385138,-6.0,63,1,1,1060,0,0,1,0,0,0,,,556631.4071057888,4333268.9616551455,5.727407997852478,173.96841728249296,204.11270141601562
32948,2853162,556629.32,4333268.97,203.82,2,423533.385146,-6.0,63,1,1,1060,0,0,1,0,0,0,,,556631.4070989535,4333268.960199493,5.728863666013024,173.96771695923414,204.11270141601562
32944,2853158,556630.53,4333268.96,203.97,2,423533.385114,-6.0,65,1,1,1060,0,0,1,0,0,0,,,556631.407078677,4333268.955881453,5.733181754011514,173.96563952322168,204.11270141601562
25917,1794555,556630.37,4333268.96,203.98,1,418408.324588,18.0,73,1,1,1034,0,1,1,0,0,0,,,556631.407075149,4333268.955130149,5.733933066610523,173.96527806605582,204.11270141601562
32945,2853159,556630.22,4333268.96,203.92,2,423533.385122,-6.0,66,1,1,1060,0,0,1,0,0,0,,,556631.4070718416,4333268.954425801,5.734637422172059,173.96493919996286,204.11270141601562
113782,9639262,556630.1,4333268.96,203.97,1,417838.013552,-16.002,23,1,1,3032,0,0,3,0,0,0,,,556631.4070691956,4333268.9538623225,5.73520090662118,173.96466810708856,204.11270141601562
32946,2853160,556629.94,4333268.96,203.9,2,423533.38513,-6.0,64,1,1,1060,0,0,1,0,0,0,,,556631.4070656677,4333268.953111018,5.735952219220188,173.9643066499227,204.11270141601562
97029,8503002,556629.81,4333268.96,203.91,1,409366.649626,-18.0,23,1,1,3013,0,0,3,0,0,0,,,556631.4070628013,4333268.952500584,5.736562660706234,173.96401296597577,204.11270141601562
108492,9384954,556629.59,4333268.96,203.86,2,415938.087451,-3.0,21,1,1,3025,0,1,3,0,0,0,,,556631.4070579504,4333268.95146754,5.737595715530076,173.96351596237264,204.11270141601562
133022,11268470,556631.56,4333268.95,204.14,1,425469.951469,6.0,25,1,1,3071,0,0,3,0,0,0,,,556631.4070544316,4333268.950718195,5.738345068683957,173.9631554478976,204.11270141601562
32942,2853156,556631.15,4333268.95,204.04,2,423533.385098,-6.0,70,1,1,1060,0,0,1,0,0,0,,,556631.4070453913,4333268.948792978,5.740270307218678,173.96222921391023,204.11270141601562
31236,2369208,556630.9,4333268.95,204.03,1,422096.77704,-13.002,69,1,1,1051,0,1,1,0,0,0,,,556631.4070398789,4333268.947619065,5.7414442331543905,173.9616644370887,204.11270141601562
32943,2853157,556630.84,4333268.95,204.01,2,423533.385106,-6.0,66,1,1,1060,0,0,1,0,0,0,,,556631.4070385558,4333268.947337326,5.741725975379223,173.96152889065144,204.11270141601562
32939,2853153,556632.07,4333268.94,204.17,2,423533.385074,-4.998,69,1,1,1060,0,0,1,0,0,0,,,556631.4070187204,4333268.9431131985,5.745950149303315,173.95949663678445,204.11270141601562
79262,6539726,556629.82,4333268.95,203.89,2,422097.40371,-12.0,70,1,1,2053,0,0,2,0,0,0,,,556631.4070160652,4333268.942547761,5.746515593197017,173.95922460121957,204.11270141601562
32940,2853154,556631.76,4333268.94,204.12,2,423533.385082,-4.998,70,1,1,1060,0,0,1,0,0,0,,,556631.407011885,4333268.941657546,5.7474058174633145,173.9587963135259,204.11270141601562
118267,9864200,556631.57,4333268.94,204.12,1,418407.644037,18.0,25,1,1,3034,0,1,3,0,0,0,,,556631.4070076955,4333268.9407653725,5.74829800117474,173.9583670831414,204.11270141601562
32941,2853155,556631.45,4333268.94,204.08,2,423533.38509,-4.998,62,1,1,1060,0,0,1,0,0,0,,,556631.4070050496,4333268.940201894,5.74886148562386,173.95809599026708,204.11270141601562
133021,11268469,556631.26,4333268.94,204.1,1,425469.951461,6.0,24,1,1,3071,0,0,3,0,0,0,,,556631.4070008602,4333268.93930972,5.749753669334739,173.95766675988287,204.11270141601562
63490,5334280,556628.89,4333268.95,203.78,1,415939.42965,-1.998,71,1,1,2027,0,0,2,0,0,0,,,556631.4069955591,4333268.938180804,5.7508825976775615,173.9571236314437,204.11270141601562
113951,9639775,556630.81,4333268.94,204.06,1,417838.023112,-16.002,25,1,1,3032,0,1,3,0,0,0,,,556631.4069909379,4333268.937196677,5.751866736018803,173.95665016160424,204.11270141601562
74365,5961370,556630.46,4333268.94,204.01,1,418409.051275,18.0,66,1,1,2036,0,0,2,0,0,0,,,556631.4069832205,4333268.935553199,5.753510232329237,173.9558594740539,204.11270141601562
32938,2853152,556632.36,4333268.93,204.2,2,423533.385066,-4.998,69,1,1,1060,0,0,1,0,0,0,,,556631.4069781583,4333268.934475157,5.754588285676736,173.95534082162064,204.11270141601562
14426,1207503,556629.25,4333268.94,203.81,2,415938.749498,-1.998,70,1,1,1025,0,0,1,0,0,0,,,556631.4069565404,4333268.9298714595,5.75919203385791,173.95312595423783,204.11270141601562
117825,9863202,556629.09,4333268.94,203.8,2,418407.604028,18.0,23,1,1,3034,0,1,3,0,0,0,,,556631.4069530125,4333268.929120156,5.759943346456919,173.952764497072,204.11270141601562
133020,11268468,556630.96,4333268.93,204.05,1,425469.951453,6.0,25,1,1,3071,0,0,3,0,0,0,,,556631.4069472888,4333268.927901245,5.761162270916834,173.9521780714201,204.11270141601562
133019,11268467,556630.67,4333268.92,204.02,1,425469.951445,6.0,24,1,1,3071,0,0,3,0,0,0,,,556631.4068939378,4333268.916539726,5.7725239145295975,173.94671197447852,204.11270141601562
31237,2369209,556630.61,4333268.92,204.0,1,422096.777048,-13.002,74,1,1,1051,0,1,1,0,0,0,,,556631.4068926149,4333268.916257987,5.772805656754431,173.94657642804123,204.11270141601562
79261,6539725,556629.53,4333268.92,203.82,2,422097.403702,-12.0,74,1,1,2053,0,0,2,0,0,0,,,556631.4068688012,4333268.911186683,5.777877016796512,173.94413659217236,204.11270141601562
133018,11268466,556630.38,4333268.91,203.98,1,425469.951437,6.0,24,1,1,3071,0,0,3,0,0,0,,,556631.4068405869,4333268.905178208,5.7838855581429085,173.94124587753666,204.11270141601562
106142,8992341,556628.88,4333268.91,203.75,2,415211.200981,1.002,27,1,1,3022,0,1,3,0,0,0,,,556631.4068075125,4333268.89813473,5.7909291137571826,173.93785721660754,204.11270141601562
31238,2369210,556630.33,4333268.9,203.93,2,422096.777056,-13.002,67,1,1,1051,0,1,1,0,0,0,,,556631.406792528,4333268.894943646,5.794120232857979,173.93632196634346,204.11270141601562
133017,11268465,556630.06,4333268.9,203.93,1,425469.951429,6.0,23,1,1,3071,0,0,3,0,0,0,,,556631.4067865745,4333268.89367582,5.795388072868088,173.93571200737642,204.11270141601562
133016,11268464,556629.76,4333268.9,203.89,1,425469.951421,6.0,23,1,1,3071,0,0,3,0,0,0,,,556631.4067799597,4333268.892267125,5.796796783991162,173.9350342751905,204.11270141601562
96672,8502122,556632.22,4333268.88,204.17,2,409366.615402,-18.0,29,1,1,3013,0,1,3,0,0,0,,,556631.4067402887,4333268.883818869,5.805245132770658,173.93096976700852,204.11270141601562
13997,1204360,556632.14,4333268.88,204.16,2,415938.70945,-1.998,80,1,1,1025,0,0,1,0,0,0,,,556631.4067385248,4333268.883443217,5.805620789069889,173.93078903842573,204.11270141601562
117918,9863315,556629.51,4333268.89,203.84,1,418407.610596,18.0,23,1,1,3034,0,0,3,0,0,0,,,556631.4067274907,4333268.881093431,5.807970600385896,173.92965854209214,204.11270141601562
133015,11268463,556629.47,4333268.89,203.85,1,425469.951413,6.0,25,1,1,3071,0,0,3,0,0,0,,,556631.4067266088,4333268.880905605,5.808158428535784,173.9295681778006,204.11270141601562
79260,6539724,556629.24,4333268.89,203.78,2,422097.403694,-12.0,69,1,1,2053,0,0,2,0,0,0,,,556631.4067215374,4333268.879825605,5.809238440396553,173.92904858312485,204.11270141601562
133014,11268462,556629.18,4333268.88,203.82,1,425469.951405,6.0,25,1,1,3071,0,0,3,0,0,0,,,556631.4066732578,4333268.869544087,5.819520072148548,173.92410208085903,204.11270141601562
69815,5691020,556630.83,4333268.87,204.02,1,417839.304485,-15.0,47,1,1,2034,0,1,2,0,0,0,,,556631.4066626832,4333268.867292133,5.821772050500993,173.92301865205204,204.11270141601562
31239,2369211,556630.03,4333268.87,203.89,2,422096.777064,-13.002,71,1,1,1051,0,1,1,0,0,0,,,556631.4066450435,4333268.863535612,5.825528613494945,173.92121136622333,204.11270141601562
133013,11268461,556628.88,4333268.87,203.76,1,425469.951397,6.0,23,1,1,3071,0,0,3,0,0,0,,,556631.4066196864,4333268.858135612,5.830928672799331,173.9186133928443,204.11270141601562
14099,1206340,556630.85,4333268.86,203.97,2,415938.72797,-1.998,66,1,1,1025,0,1,1,0,0,0,,,556631.4066161676,4333268.857386267,5.8316780259537575,173.918252878369,204.11270141601562
79259,6539723,556628.95,4333268.86,203.74,2,422097.403686,-12.0,66,1,1,2053,0,0,2,0,0,0,,,556631.4065742734,4333268.848464528,5.840599863065282,173.91396057452542,204.11270141601562
