time,rock-temp-a-10-degc,rock-temp-a-1-degc,rock-temp-a-5-degc,rock-temp-a-4-degc,rock-temp-a-6-degc,rock-temp-a-2-degc,rock-temp-a-3-degc,rock-temp-a-7-degc,rock-temp-a-9-degc,rock-temp-a-8-degc
2019-10-20,11.578854166666666,13.78486111111111,11.165416666666665,11.412881944444443,11.297326388888889,12.878645833333334,11.893888888888888,11.284166666666666,11.34017361111111,11.312118055555555
2019-10-21,11.579131944444445,13.745277777777778,11.166111111111112,11.420729166666668,11.299375,12.884791666666667,11.904652777777777,11.285104166666667,11.338159722222223,11.311701388888888
2019-10-22,11.578125,13.708159722222222,11.168333333333333,11.427013888888888,11.298576388888888,12.884305555555555,11.913888888888888,11.284722222222221,11.33829861111111,11.307604166666668
2019-10-23,11.576458333333333,13.670729166666668,11.171215277777778,11.431666666666665,11.298680555555556,12.882777777777777,11.922083333333333,11.283784722222222,11.337152777777778,11.312430555555556
2019-10-24,11.577569444444444,13.6340625,11.175347222222221,11.440659722222222,11.299340277777778,12.888715277777777,11.932083333333333,11.2821875,11.337986111111112,11.307604166666668
2019-10-25,11.576041666666667,13.609444444444444,11.175868055555556,11.446597222222222,11.297673611111112,12.889027777777777,11.944513888888888,11.2821875,11.337881944444444,11.307847222222222
2019-10-26,11.575659722222222,13.585555555555555,11.178402777777778,11.451979166666668,11.298368055555555,12.889513888888889,11.957777777777778,11.279027777777777,11.336909722222222,11.306458333333333
2019-10-27,11.575069444444445,13.565277777777778,11.180833333333332,11.460486111111111,11.298437499999999,12.888854166666668,11.96763888888889,11.28048611111111,11.337569444444444,11.304444444444444
2019-10-28,11.574305555555556,13.549930555555555,11.182395833333334,11.46625,11.300694444444444,12.887777777777778,11.97875,11.280138888888889,11.33579861111111,11.305868055555557
2019-10-29,11.574965277777778,13.542916666666665,11.184236111111112,11.469548611111112,11.300138888888888,12.885520833333334,11.9871875,11.279444444444444,11.33454861111111,11.305416666666666
2019-10-30,11.574131944444444,13.537291666666667,11.187673611111112,11.475104166666666,11.30059027777778,12.884791666666667,11.994895833333334,11.27892361111111,11.333368055555555,11.303993055555557
2019-10-31,11.573125,13.521527777777777,11.191979166666666,11.480208333333334,11.303229166666666,12.880069444444445,12.000243055555556,11.280347222222222,11.331979166666667,11.302916666666668
2019-11-01,11.573055555555555,13.497569444444444,11.194236111111111,11.485277777777778,11.301875,12.882152777777778,12.010034722222223,11.2784375,11.333854166666667,11.302986111111112
2019-11-02,11.5725,13.46454861111111,11.197465277777777,11.492534722222222,11.3025,12.877465277777778,12.017118055555555,11.278680555555555,11.332604166666666,11.3
2019-11-03,11.571736111111111,13.422291666666666,11.200729166666667,11.501493055555555,11.305972222222222,12.876006944444445,12.023194444444444,11.277743055555554,11.331666666666667,11.299826388888889
2019-11-04,11.571215277777778,13.379826388888889,11.202048611111111,11.508888888888889,11.307465277777778,12.872395833333334,12.028680555555555,11.276701388888888,11.330277777777777,11.299583333333334
2019-11-05,11.571805555555557,13.33048611111111,11.205868055555555,11.515347222222223,11.305590277777776,12.8703125,12.037465277777777,11.276215277777776,11.329583333333334,11.300902777777777
2019-11-06,11.570486111111112,13.283402777777777,11.2084375,11.524375,11.3078125,12.864375,12.044756944444444,11.27482638888889,11.330208333333333,11.297638888888889
2019-11-07,11.571458333333332,13.242916666666666,11.212604166666667,11.531979166666666,11.306909722222223,12.861354166666665,12.053125000000001,11.274652777777778,11.328090277777777,11.29736111111111
2019-11-08,11.570590277777777,13.211354166666668,11.213506944444445,11.537743055555556,11.30888888888889,12.858194444444443,12.059861111111111,11.273958333333333,11.330173611111112,11.296284722222222
2019-11-09,11.5703125,13.176875,11.218194444444444,11.547048611111112,11.309375,12.854409722222222,12.067395833333332,11.274513888888889,11.328055555555556,11.296215277777778
2019-11-10,11.569166666666668,13.14048611111111,11.218020833333334,11.55170138888889,11.312256944444444,12.848715277777778,12.072152777777779,11.272986111111111,11.33013888888889,11.296805555555556
2019-11-11,11.57079861111111,13.120069444444445,11.219340277777778,11.557534722222222,11.311736111111111,12.84576388888889,12.080798611111112,11.27454861111111,11.328298611111112,11.295520833333335
2019-11-12,11.568958333333335,13.096770833333332,11.225069444444445,11.5625,11.312569444444444,12.842291666666666,12.083090277777778,11.273368055555556,11.32611111111111,11.2934375
2019-11-13,11.570034722222223,13.076180555555556,11.22795138888889,11.565972222222221,11.312465277777777,12.835590277777778,12.091666666666667,11.274687499999999,11.325902777777777,11.293090277777777
2019-11-14,11.56826388888889,13.055486111111112,11.2296875,11.570034722222223,11.314097222222223,12.830243055555556,12.095729166666665,11.273229166666667,11.328020833333333,11.293402777777779
2019-11-15,11.567569444444445,13.034375,11.235381944444445,11.575625,11.319583333333334,12.826597222222222,12.099583333333333,11.236354166666665,11.325138888888889,11.291597222222222
2019-11-16,11.567291666666668,13.021388888888888,11.236041666666667,11.582881944444445,11.316527777777777,12.820243055555556,12.105451388888888,11.274722222222222,11.324166666666667,11.29329861111111
2019-11-17,11.566909722222222,13.014895833333334,11.242118055555556,11.587916666666667,11.31892361111111,12.815833333333334,12.110208333333333,11.273715277777777,11.321874999999999,11.291145833333333
2019-11-18,11.568090277777777,13.007465277777778,11.243125,11.59392361111111,11.320625,12.80878472222222,12.114895833333332,11.272638888888888,11.323020833333334,11.292118055555555
2019-11-19,11.566145833333334,12.99951388888889,11.247256944444445,11.600590277777776,11.3203125,12.801597222222222,12.119652777777778,11.273993055555556,11.3203125,11.287638888888889
2019-11-20,11.56670138888889,12.987708333333334,11.249965277777777,11.602743055555555,11.3221875,12.793541666666666,12.121944444444445,11.271180555555555,11.3203125,11.286770833333334
2019-11-21,11.566145833333334,12.976666666666667,11.250034722222223,11.60986111111111,11.322534722222223,12.784479166666666,12.12611111111111,11.233020833333333,11.324097222222223,11.29017361111111
2019-11-22,11.565763888888888,12.960555555555555,11.253819444444444,11.613819444444443,11.324479166666666,12.776909722222221,12.128298611111111,11.272638888888888,11.324756944444445,11.289409722222222
2019-11-23,11.565902777777778,12.940625,11.254409722222222,11.620277777777778,11.3253125,12.7696875,12.133159722222222,11.273368055555556,11.324097222222223,11.289375
2019-11-24,11.565972222222221,12.918993055555555,11.257777777777777,11.62361111111111,11.327256944444445,12.762777777777778,12.137256944444445,11.272604166666666,11.319409722222222,11.286458333333334
2019-11-25,11.565833333333334,12.891006944444445,11.259895833333333,11.629756944444445,11.330277777777777,12.756944444444445,12.140451388888888,11.27173611111111,11.320381944444444,11.285381944444445
2019-11-26,11.563333333333334,12.85579861111111,11.262291666666666,11.637951388888888,11.329409722222222,12.748854166666668,12.141979166666665,11.2715625,11.319583333333334,11.286458333333334
2019-11-27,11.564618055555556,12.817326388888889,11.265972222222222,11.643402777777778,11.331319444444444,12.740347222222223,12.146875000000001,11.273333333333333,11.318645833333333,11.283715277777778
2019-11-28,11.563541666666667,12.768333333333333,11.270277777777777,11.649305555555555,11.334722222222222,12.73423611111111,12.151006944444445,11.272465277777776,11.319444444444445,11.286041666666668
