,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
15288,2432489,556599.91,4333332.76,196.15,2,422097.683593,-10.998,69,1,1,1051,0,0,1,0,0,0,,,556599.7623477298,4333332.758366394,25.95522204114495,166.23538632003567,196.3141326904297
11647,1518573,556598.18,4333332.74,196.23,2,417838.411804,-10.002,73,1,1,1032,0,0,1,0,0,0,,,556599.762357238,4333332.757507001,25.95608148623081,166.23496491680595,196.3141326904297
8216,1218124,556599.99,4333332.76,196.17,1,415938.886268,-7.002000000000002,76,1,1,1025,0,1,1,0,0,0,,,556599.7623575213,4333332.7574813925,25.956107096889532,166.23495235938432,196.3141326904297
11877,1519970,556599.09,4333332.75,196.24,2,417838.425404,-10.002,51,1,1,1032,0,1,1,0,0,0,,,556599.7623579917,4333332.757438884,25.956149607543644,166.2349315155547,196.3141326904297
72276,9623797,556598.55,4333332.74,196.34,1,417837.771814,-10.002,23,1,1,3032,0,0,3,0,0,0,,,556599.7624025239,4333332.753413869,25.960174869051603,166.23295784879244,196.3141326904297
48491,6977428,556598.17,4333332.73,196.29,1,423533.120871,-7.997999999999998,55,1,1,2062,0,1,2,0,0,0,,,556599.7624666392,4333332.74761885,25.965970242048726,166.23011626072747,195.96377563476562
21614,3200439,556599.31,4333332.74,196.21,1,425157.046156,-24.0,53,1,1,1069,0,1,1,0,0,0,,,556599.7624955436,4333332.745006354,25.968582898629656,166.2288352226024,195.96377563476562
18713,2782381,556598.53,4333332.73,196.22,2,423532.39984,-7.997999999999998,57,1,1,1060,0,1,1,0,0,0,,,556599.7625107012,4333332.743636344,25.969952992901288,166.22816343779544,195.96377563476562
48492,6977429,556598.46,4333332.72,196.25,1,423533.120879,-7.997999999999998,52,1,1,2062,0,1,2,0,0,0,,,556599.7626127588,4333332.734411943,25.979177957841067,166.22364025174934,195.96377563476562
15287,2432488,556599.61,4333332.73,196.14,2,422097.683585,-10.998,73,1,1,1051,0,0,1,0,0,0,,,556599.7626428871,4333332.731688822,25.98190124545896,166.2223049689994,195.96377563476562
18714,2782382,556598.85,4333332.72,196.21,2,423532.399848,-7.997999999999998,60,1,1,1060,0,1,1,0,0,0,,,556599.7626604926,4333332.73009756,25.983492604598325,166.22152469357283,195.96377563476562
48493,6977430,556598.77,4333332.71,196.26,1,423533.120887,-7.997999999999998,54,1,1,2062,0,1,2,0,0,0,,,556599.7627613262,4333332.7209837865,25.99260693663989,166.2170557530642,195.96377563476562
21615,3200440,556598.97,4333332.71,196.22,2,425157.046164,-24.0,62,1,1,1069,0,1,1,0,0,0,,,556599.762785805,4333332.718771283,25.994819576001994,166.21597085143551,195.96377563476562
18715,2782383,556599.16,4333332.7,196.18,2,423532.399856,-7.997999999999998,55,1,1,1060,0,1,1,0,0,0,,,556599.7629196852,4333332.706670628,26.006920971183302,166.2100372937277,195.96377563476562
15286,2432487,556599.3,4333332.7,196.11,2,422097.683577,-10.998,69,1,1,1051,0,0,1,0,0,0,,,556599.7629368204,4333332.705121875,26.00846981873729,166.20927786258736,195.96377563476562
48494,6977431,556599.07,4333332.69,196.23,1,423533.120895,-7.997999999999998,55,1,1,2062,0,1,2,0,0,0,,,556599.763019295,4333332.697667479,26.01592467125535,166.2056225983012,195.96377563476562
21616,3200441,556598.64,4333332.68,196.23,1,425157.046172,-24.0,59,1,1,1069,0,1,1,0,0,0,,,556599.7630772905,4333332.692425585,26.02116688534386,166.20305223518645,195.96377563476562
48495,6977432,556599.37,4333332.68,196.17,1,423533.120903,-7.997999999999998,51,1,1,2062,0,1,2,0,0,0,,,556599.7631666384,4333332.684349946,26.02924301901721,166.19909234424094,195.96377563476562
18716,2782384,556599.45,4333332.68,196.1,2,423532.399864,-7.997999999999998,58,1,1,1060,0,1,1,0,0,0,,,556599.7631764299,4333332.683464944,26.03012807476179,166.1986583835896,195.96377563476562
21617,3200442,556598.3,4333332.66,196.22,1,425157.04618,-24.0,66,1,1,1069,0,1,1,0,0,0,,,556599.7632569269,4333332.67618929,26.03740417400007,166.1950907656355,195.96377563476562
41671,5673491,556599.28,4333332.67,196.16,1,417839.092002,-10.002,64,1,1,2034,0,0,2,0,0,0,,,556599.7632662482,4333332.675346796,26.03824671909054,166.19467764881378,195.96377563476562
18717,2782385,556599.76,4333332.67,196.11,2,423532.399872,-7.997999999999998,56,1,1,1060,0,1,1,0,0,0,,,556599.7633249974,4333332.670036787,26.04355705356062,166.19207388490443,195.96377563476562
4861,759478,556599.01,4333332.66,196.2,1,415211.603185,7.002000000000002,73,1,1,1022,0,1,1,0,0,0,,,556599.7633438269,4333332.668334901,26.04525904373695,166.19123936485298,195.96377563476562
65893,8977102,556598.24,4333332.65,196.22,1,415210.978154,6.0,26,1,1,3022,0,0,3,0,0,0,,,556599.7633602084,4333332.666854266,26.046739769976817,166.19051333496452,195.96377563476562
48496,6977433,556599.67,4333332.66,196.16,1,423533.120911,-7.997999999999998,52,1,1,2062,0,1,2,0,0,0,,,556599.7634246071,4333332.661033638,26.05256075363395,166.1876591894773,195.96377563476562
15285,2432486,556599.0,4333332.65,196.15,2,422097.683569,-10.998,67,1,1,1051,0,0,1,0,0,0,,,556599.763453228,4333332.658446751,26.05514779955487,166.1863907087745,195.96377563476562
21618,3200443,556597.95,4333332.63,196.23,2,425157.046188,-24.0,58,1,1,1069,0,1,1,0,0,0,,,556599.7635459645,4333332.650064844,26.063530219404175,166.1822806395501,195.96377563476562
63161,8736222,556597.08,4333332.62,196.24,2,409916.272529,9.0,22,1,1,3015,0,1,3,0,0,0,,,556599.7635501066,4333332.64969046,26.06390462596299,166.182097060476,195.96377563476562
48497,6977434,556599.97,4333332.65,196.12,1,423533.120919,-7.997999999999998,58,1,1,2062,0,1,2,0,0,0,,,556599.7635719506,4333332.647716107,26.065879100463256,166.18112893587428,195.96377563476562
18718,2782386,556600.06,4333332.65,196.05,2,423532.39988,-7.997999999999998,62,1,1,1060,0,1,1,0,0,0,,,556599.763582966,4333332.646720479,26.066874788177362,166.18064073014082,195.96377563476562
31609,4553275,556598.42,4333332.63,196.1,2,409917.633727,9.0,62,1,1,2015,0,1,2,0,0,0,,,556599.7636034897,4333332.64486546,26.06872992190731,166.1797311207216,195.96377563476562
48498,6977435,556600.26,4333332.64,196.08,1,423533.120927,-7.997999999999998,64,1,1,2062,0,1,2,0,0,0,,,556599.7637180701,4333332.634509199,26.079086816256883,166.17465292689553,195.96377563476562
15284,2432485,556598.7,4333332.62,196.14,2,422097.683561,-10.998,71,1,1,1051,0,0,1,0,0,0,,,556599.7637483854,4333332.631769178,26.081827004800147,166.1733093572816,195.96377563476562
21619,3200444,556597.62,4333332.6,196.23,2,425157.046196,-24.0,55,1,1,1069,0,1,1,0,0,0,,,556599.76383745,4333332.6237191465,26.08987752874604,166.16936202330106,195.96377563476562
18719,2782387,556600.36,4333332.63,196.0,2,423532.399888,-7.997999999999998,59,1,1,1060,0,1,1,0,0,0,,,556599.7638409347,4333332.623404171,26.090192523724085,166.1692075749212,195.96377563476562
72467,9624783,556599.57,4333332.62,196.17,1,417837.78455,-10.002,21,1,1,3032,0,1,3,0,0,0,,,556599.7638548685,4333332.622144786,26.091451986027483,166.16859003519573,195.96377563476562
41466,5671665,556597.25,4333332.59,196.27,2,417839.066098,-10.002,63,1,1,2034,0,1,2,0,0,0,,,556599.7639027892,4333332.617813503,26.095783533711398,166.1664661901546,195.96377563476562
48499,6977436,556600.55,4333332.62,196.01,2,423533.120935,-7.997999999999998,56,1,1,2062,0,1,2,0,0,0,,,556599.7639748149,4333332.611303517,26.102293918905392,166.16327401721338,195.96377563476562
1668,455164,556598.85,4333332.6,196.1,2,409916.925968,9.0,60,1,1,1015,0,0,1,0,0,0,,,556599.763987995,4333332.610112248,26.103485260825934,166.16268987828317,195.96377563476562
69308,9394001,556599.24,4333332.6,196.09,2,415938.231061,-7.997999999999998,25,1,1,3025,0,0,3,0,0,0,,,556599.7640357288,4333332.6057978645,26.107799907583193,166.16057432010666,195.96377563476562
15283,2432484,556598.4,4333332.59,196.09,2,422097.683553,-10.998,77,1,1,1051,0,0,1,0,0,0,,,556599.7640435427,4333332.605091605,26.10850621004671,166.16022800578807,195.96377563476562
41899,5675038,556600.42,4333332.61,196.02,1,417839.106123,-10.002,60,1,1,2034,0,1,2,0,0,0,,,556599.7640695288,4333332.6027428685,26.11085509110579,166.15907630211225,195.96377563476562
18720,2782388,556600.66,4333332.61,195.97,2,423532.399896,-7.997999999999998,55,1,1,1060,0,1,1,0,0,0,,,556599.7640989034,4333332.600087863,26.113510258340828,166.15777442015758,195.96377563476562
21620,3200445,556597.28,4333332.57,196.24,2,425157.046203,-24.0,58,1,1,1069,0,1,1,0,0,0,,,556599.7641277114,4333332.597484076,26.116114205188403,166.15649765259013,195.96377563476562
5078,760871,556600.19,4333332.6,196.05,1,415211.618473,7.002000000000002,77,1,1,1022,0,0,1,0,0,0,,,556599.7641520033,4333332.595288471,26.118309944555115,166.15542103736945,195.96377563476562
21621,3200446,556596.92,4333332.54,196.26,1,425157.046212,-24.0,63,1,1,1069,0,1,1,0,0,0,,,556599.764415525,4333332.571470255,26.142129618625564,166.14291679443073,195.96377563476562
52024,7449236,556600.62,4333332.58,195.96,2,425157.760379,-22.998,71,1,1,2071,0,0,2,0,0,0,,,556599.7644258833,4333332.570534036,26.143065894757612,166.14238985613287,195.96377563476562
15282,2432483,556598.09,4333332.55,196.11,2,422097.683545,-10.998,77,1,1,1051,0,0,1,0,0,0,,,556599.7644481013,4333332.568525882,26.145074171109904,166.14125959371725,195.96377563476562
66100,8978574,556600.11,4333332.57,196.04,1,415211.002643,6.0,26,1,1,3022,0,1,3,0,0,0,,,556599.7644740874,4333332.566177146,26.147423052168985,166.13993763821207,195.96377563476562
38445,5348017,556598.38,4333332.54,196.14,1,415939.591523,-7.002000000000002,75,1,1,2027,0,0,2,0,0,0,,,556599.7645942208,4333332.555318976,26.15828188597226,166.1338262622995,195.96377563476562
52023,7449235,556600.26,4333332.56,195.98,2,425157.760371,-22.998,71,1,1,2071,0,0,2,0,0,0,,,556599.7646030717,4333332.55451899,26.15908192040862,166.1333760011322,195.96377563476562
52022,7449234,556599.91,4333332.54,195.99,2,425157.760363,-22.998,62,1,1,2071,0,0,2,0,0,0,,,556599.7647814841,4333332.5383933205,26.1752085770966,166.12429988273686,195.96377563476562
69522,9395197,556598.18,4333332.52,196.11,2,415938.245709,-7.997999999999998,28,1,1,3025,0,1,3,0,0,0,,,556599.7647909924,4333332.537533928,26.17606802311373,166.12381618459926,195.96377563476562
38205,5345984,556600.21,4333332.54,196.0,1,415939.567059,-7.002000000000002,69,1,1,2027,0,1,2,0,0,0,,,556599.7648182024,4333332.535074565,26.178527536139754,166.12243196517602,195.96377563476562
15281,2432482,556597.79,4333332.51,196.14,2,422097.683537,-10.998,77,1,1,1051,0,0,1,0,0,0,,,556599.7648538838,4333332.531849534,26.18175276414262,166.120616799654,195.96377563476562
62961,8734736,556598.88,4333332.52,196.06,2,409916.245673,9.0,22,1,1,3015,0,0,3,0,0,0,,,556599.7648766683,4333332.529790163,26.183812260882377,166.11945771028994,195.96377563476562
65693,8975804,556597.08,4333332.5,196.23,1,415210.962634,6.0,26,1,1,3022,0,1,3,0,0,0,,,556599.764877609,4333332.529705147,26.1838972821906,166.1194098601078,195.96377563476562
35010,4869562,556599.26,4333332.52,196.09,1,415212.2588,7.002000000000002,75,1,1,2024,0,0,2,0,0,0,,,556599.7649231782,4333332.525586406,26.1880162756714,166.11709168137895,195.96377563476562
52021,7449233,556599.56,4333332.52,196.01,2,425157.760355,-22.998,64,1,1,2071,0,0,2,0,0,0,,,556599.7649598964,4333332.52226765,26.191335234715844,166.1152237638174,195.96377563476562
62776,8733702,556599.78,4333332.52,195.98,2,409916.232521,9.0,23,1,1,3015,0,1,3,0,0,0,,,556599.7649868232,4333332.519833895,26.193769138014414,166.11385395760598,195.96377563476562
38661,5349557,556597.28,4333332.48,196.17,2,415939.607083,-7.002000000000002,76,1,1,2027,0,1,2,0,0,0,,,556599.7651233382,4333332.507495091,26.206108697126293,166.1069092261832,195.96377563476562
8460,1220043,556598.26,4333332.49,196.09,2,415938.911396,-7.002000000000002,81,1,1,1025,0,0,1,0,0,0,,,556599.7651326595,4333332.506652598,26.206951242216764,166.10643503992486,195.96377563476562
52020,7449232,556599.19,4333332.5,196.03,2,425157.760347,-22.998,66,1,1,2071,0,0,2,0,0,0,,,556599.765135861,4333332.506363231,26.207240627466067,166.10627217326032,195.96377563476562
4606,757647,556597.17,4333332.47,196.21,2,415211.578425,7.002000000000002,78,1,1,1022,0,0,1,0,0,0,,,556599.7652205001,4333332.4987131925,26.214891134194424,166.10196645098978,195.96377563476562
15280,2432481,556597.48,4333332.47,196.14,2,422097.683529,-10.998,61,1,1,1051,0,0,1,0,0,0,,,556599.7652584423,4333332.495283811,26.21832072520581,166.10003626951018,195.96377563476562
52019,7449231,556598.83,4333332.48,196.06,2,425157.760339,-22.998,69,1,1,2071,0,0,2,0,0,0,,,556599.7653130494,4333332.490348186,26.22325665218581,166.09725831878376,195.96377563476562
21562,3200387,556600.65,4333332.5,195.91,2,425157.040108,-24.0,67,1,1,1069,0,0,1,0,0,0,,,556599.7653145567,4333332.490211952,26.223392894814054,166.09718164112837,195.96377563476562
34790,4868149,556598.12,4333332.47,196.14,1,415212.243712,7.002000000000002,74,1,1,2024,0,1,2,0,0,0,,,556599.7653367746,4333332.488203798,26.225401171166343,166.09605137871276,195.96377563476562
8217,1218125,556600.04,4333332.49,195.95,2,415938.886276,-7.002000000000002,80,1,1,1025,0,1,1,0,0,0,,,556599.7653505213,4333332.486961313,26.226643732544375,166.0953520623945,195.96377563476562
31836,4554558,556597.56,4333332.46,196.13,2,409917.646343,9.0,68,1,1,2015,0,0,2,0,0,0,,,556599.765378859,4333332.484400034,26.229205168737835,166.09391048038506,195.96377563476562
1868,456874,556597.0,4333332.45,196.15,2,409916.953152,9.0,52,1,1,1015,0,1,1,0,0,0,,,556599.7654209434,4333332.480596269,26.233009166308037,166.0917695820581,195.96377563476562
8673,1221433,556597.2,4333332.45,196.16,2,415938.926292,-7.002000000000002,65,1,1,1025,0,1,1,0,0,0,,,556599.7654454223,4333332.478383765,26.23522180567014,166.09052430368422,195.96377563476562
52018,7449230,556598.5,4333332.46,196.05,2,425157.760331,-22.998,68,1,1,2071,0,0,2,0,0,0,,,556599.7654939097,4333332.474001265,26.23960457374152,166.0880576720268,195.96377563476562
21561,3200386,556600.29,4333332.47,195.95,1,425157.040099,-24.0,60,1,1,1069,0,0,1,0,0,0,,,556599.7656023704,4333332.46419813,26.249408308251216,166.08254010835267,195.96377563476562
15279,2432480,556597.18,4333332.43,196.14,2,422097.683521,-10.002,77,1,1,1051,0,0,1,0,0,0,,,556599.7656642247,4333332.458607462,26.25499931823853,166.07939347544692,195.96377563476562
52017,7449229,556598.14,4333332.44,196.07,2,425157.760323,-22.998,72,1,1,2071,0,0,2,0,0,0,,,556599.7656710981,4333332.457986221,26.255620598461267,166.07904381755023,195.96377563476562
78830,10744312,556596.84,4333332.42,196.16,2,423531.745761,-7.997999999999998,24,1,1,3060,0,0,3,0,0,0,,,556599.7657332359,4333332.452369943,26.2612372191073,166.07588277090855,195.96377563476562
31406,4551481,556600.39,4333332.45,195.88,2,409917.606295,9.0,76,1,1,2015,0,0,2,0,0,0,,,556599.7658358602,4333332.443094327,26.270513403504566,166.07066211361575,195.96377563476562
52016,7449228,556597.78,4333332.42,196.09,2,425157.760315,-22.998,68,1,1,2071,0,0,2,0,0,0,,,556599.7658482866,4333332.441971175,26.271636624112276,166.07002996254954,195.96377563476562
21560,3200385,556599.95,4333332.44,195.94,2,425157.040092,-24.0,74,1,1,1069,0,0,1,0,0,0,,,556599.7658926318,4333332.43796306,26.27564498469229,166.0677740482643,195.96377563476562
78829,10744311,556597.16,4333332.4,196.12,2,423531.745753,-7.997999999999998,23,1,1,3060,0,0,3,0,0,0,,,556599.7659936525,4333332.428832386,26.28477621766051,166.06263496995945,195.96377563476562
11648,1518574,556598.29,4333332.41,196.01,2,417838.411812,-10.002,70,1,1,1032,0,0,1,0,0,0,,,556599.7660213328,4333332.426330514,26.287278242273207,166.06122682492034,195.96377563476562
52015,7449227,556597.41,4333332.4,196.12,1,425157.760307,-22.998,69,1,1,2071,0,0,2,0,0,0,,,556599.766024251,4333332.426066755,26.287542016863785,166.06107837199173,195.96377563476562
72277,9623798,556598.68,4333332.41,196.07,1,417837.771822,-10.002,26,1,1,3032,0,0,3,0,0,0,,,556599.7660690666,4333332.422016132,26.291592889030465,166.0587985320906,195.96377563476562
15278,2432479,556596.88,4333332.39,196.16,1,422097.683513,-10.002,61,1,1,1051,0,0,1,0,0,0,,,556599.7660700072,4333332.421931114,26.291677911269954,166.05875068138437,195.96377563476562
1449,453914,556599.8,4333332.42,195.91,2,409916.913144,9.0,72,1,1,1015,0,1,1,0,0,0,,,556599.7660955231,4333332.419624885,26.293984281674923,166.05745265097025,195.96377563476562
11876,1519969,556599.2,4333332.41,195.99,2,417838.425396,-10.002,72,1,1,1032,0,1,1,0,0,0,,,556599.7661327117,4333332.416263621,26.29734575137219,166.05556080831835,195.96377563476562
78828,10744310,556597.46,4333332.39,196.08,2,423531.745745,-7.997999999999998,25,1,1,3060,0,0,3,0,0,0,,,556599.766140996,4333332.415514853,26.298094565421085,166.0551393740995,195.96377563476562
21559,3200384,556599.6,4333332.41,195.91,2,425157.040084,-24.0,68,1,1,1069,0,0,1,0,0,0,,,556599.7661816694,4333332.411838613,26.301771030097683,166.05307025156986,195.96377563476562
52014,7449226,556597.06,4333332.38,196.14,2,425157.760299,-22.998,66,1,1,2071,0,0,2,0,0,0,,,556599.7662026634,4333332.409941085,26.303668674483028,166.0520022530723,195.96377563476562
4860,759477,556599.1,4333332.39,196.02,1,415211.603177,7.002000000000002,79,1,1,1022,0,1,1,0,0,0,,,556599.7663417227,4333332.39737232,26.316238208194704,166.0449280914312,195.96377563476562
65894,8977103,556598.34,4333332.38,196.05,1,415210.978162,6.0,29,1,1,3022,0,0,3,0,0,0,,,556599.7663593282,4333332.39578106,26.317829566402807,166.04403247147812,195.96377563476562
52013,7449225,556596.69,4333332.36,196.16,2,425157.760291,-22.998,68,1,1,2071,0,0,2,0,0,0,,,556599.766378628,4333332.394036666,26.31957406723325,166.0430506625152,195.96377563476562
78827,10744309,556597.76,4333332.37,196.05,2,423531.745737,-7.997999999999998,25,1,1,3060,0,0,3,0,0,0,,,556599.7663989647,4333332.392198545,26.321412300037828,166.04201610098795,195.96377563476562
21558,3200383,556599.23,4333332.37,195.98,1,425157.040076,-24.0,73,1,1,1069,0,0,1,0,0,0,,,556599.7665788843,4333332.375936641,26.337675199352763,166.03286330493793,195.96377563476562
78826,10744308,556598.05,4333332.35,196.01,2,423531.745729,-7.997999999999998,25,1,1,3060,0,0,3,0,0,0,,,556599.7666557094,4333332.368992862,26.344619403617603,166.02895509127106,195.96377563476562
21557,3200382,556598.88,4333332.35,195.95,2,425157.040067,-24.0,66,1,1,1069,0,0,1,0,0,0,,,556599.7667572967,4333332.359810971,26.353801856972005,166.0237871860185,195.96377563476562
78825,10744307,556598.37,4333332.33,195.98,2,423531.745721,-7.997999999999998,28,1,1,3060,0,0,3,0,0,0,,,556599.766916126,4333332.345455304,26.368158402169527,166.0157072903227,195.96377563476562
41672,5673492,556599.37,4333332.33,195.94,1,417839.09201,-10.002,76,1,1,2034,0,0,2,0,0,0,,,556599.7670385203,4333332.334392784,26.379221598982618,166.0094808984518,195.96377563476562
69307,9394000,556599.29,4333332.32,195.9,2,415938.231053,-7.997999999999998,28,1,1,3025,0,0,3,0,0,0,,,556599.7671393539,4333332.3252790095,26.388335931024187,166.00435133202623,195.96377563476562
5079,760872,556600.28,4333332.33,195.87,1,415211.618481,7.002000000000002,72,1,1,1022,0,0,1,0,0,0,,,556599.7671498992,4333332.324325891,26.38928910808289,166.0038148818491,195.96377563476562
31610,4553276,556598.49,4333332.31,195.94,2,409917.633735,9.0,61,1,1,2015,0,1,2,0,0,0,,,556599.7671520637,4333332.324130249,26.389484762290614,166.00370476722412,195.96377563476562
21556,3200381,556598.5,4333332.31,196.01,1,425157.04006,-24.0,71,1,1,1069,0,0,1,0,0,0,,,556599.7671532877,4333332.324019624,26.389595394258848,166.00364250330534,195.96377563476562
78824,10744306,556598.67,4333332.31,195.94,2,423531.745713,-7.997999999999998,26,1,1,3060,0,0,3,0,0,0,,,556599.7671740947,4333332.322138996,26.39147613771754,166.00258401668702,195.96377563476562
75428,10427468,556600.76,4333332.32,195.78,2,422097.057731,-10.998,31,1,1,3051,0,1,3,0,0,0,,,556599.7673192737,4333332.309017106,26.40459883033912,165.99519853597621,195.96377563476562
41465,5671664,556597.34,4333332.28,196.09,1,417839.06609,-10.002,65,1,1,2034,0,1,2,0,0,0,,,556599.7673431858,4333332.306855819,26.406760249313756,165.99398208455077,195.96377563476562
28267,3880326,556596.76,4333332.27,196.1,2,426734.596628,7.002000000000002,48,1,1,1080,0,1,1,0,0,0,,,556599.7673828223,4333332.303273304,26.410342983880046,165.9919657135365,195.96377563476562
72466,9624782,556599.69,4333332.3,195.94,1,417837.784542,-10.002,26,1,1,3032,0,1,3,0,0,0,,,556599.7674095621,4333332.30085645,26.41275998625196,165.99060541920434,195.96377563476562
63162,8736223,556597.14,4333332.27,196.06,2,409916.272537,9.0,24,1,1,3015,0,1,3,0,0,0,,,556599.7674293321,4333332.299069546,26.41454699866907,165.98959968462555,195.96377563476562
78823,10744305,556598.96,4333332.29,195.88,2,423531.745705,-7.997999999999998,27,1,1,3060,0,0,3,0,0,0,,,556599.7674308395,4333332.298933313,26.41468324036476,165.98952300749497,195.96377563476562
21555,3200380,556598.16,4333332.28,196.02,1,425157.040052,-24.0,65,1,1,1069,0,0,1,0,0,0,,,556599.7674435491,4333332.297784553,26.41583207070121,165.98887644321624,195.96377563476562
66099,8978573,556600.21,4333332.29,195.86,1,415211.002635,6.0,28,1,1,3022,0,1,3,0,0,0,,,556599.7675838324,4333332.285105163,26.428512236381124,165.9817400176564,195.96377563476562
38444,5348016,556598.44,4333332.27,195.97,1,415939.591515,-7.002000000000002,70,1,1,2027,0,0,2,0,0,0,,,556599.7675884448,4333332.284688271,26.428929154525314,165.98150537519385,195.96377563476562
1667,455163,556598.91,4333332.27,195.91,2,409916.92596,9.0,84,1,1,1015,0,0,1,0,0,0,,,556599.7676459701,4333332.279488887,26.434128857028448,165.97857897101397,195.96377563476562
78822,10744304,556599.26,4333332.27,195.86,2,423531.745697,-7.997999999999998,28,1,1,3060,0,0,3,0,0,0,,,556599.7676888081,4333332.275617004,26.43800097591277,165.97639973385932,195.96377563476562
75429,10427469,556600.46,4333332.28,195.79,2,422097.057739,-10.998,29,1,1,3051,0,1,3,0,0,0,,,556599.7677250562,4333332.272340758,26.441277423370547,165.97455574191366,195.96377563476562
21554,3200379,556597.81,4333332.25,196.0,2,425157.040044,-24.0,69,1,1,1069,0,0,1,0,0,0,,,556599.7677325867,4333332.271660106,26.441958116106605,165.9741726465218,195.96377563476562
28268,3880327,556597.06,4333332.24,196.01,2,426734.596636,7.002000000000002,54,1,1,1080,0,1,1,0,0,0,,,556599.7677514162,4333332.26995822,26.44366010628294,165.97321476264997,195.96377563476562
38206,5345985,556600.27,4333332.27,195.79,2,415939.567067,-7.002000000000002,70,1,1,2027,0,1,2,0,0,0,,,556599.7678124264,4333332.264443859,26.449174804694096,165.97011107806966,195.96377563476562
78821,10744303,556599.58,4333332.26,195.87,2,423531.745689,-7.997999999999998,28,1,1,3060,0,0,3,0,0,0,,,556599.7678385995,4333332.262078223,26.451540586678544,165.96877961068594,195.96377563476562
41898,5675037,556600.51,4333332.27,195.82,1,417839.106114,-10.002,66,1,1,2034,0,1,2,0,0,0,,,556599.767841801,4333332.261788854,26.451829971929133,165.96861674402072,195.96377563476562
69523,9395198,556598.24,4333332.24,195.97,2,415938.245717,-7.997999999999998,26,1,1,3025,0,1,3,0,0,0,,,556599.7678958415,4333332.256904447,26.456714678521664,165.96586762024273,195.96377563476562
28269,3880328,556597.35,4333332.23,196.02,2,426734.596644,7.002000000000002,59,1,1,1080,0,1,1,0,0,0,,,556599.7678975357,4333332.256751314,26.456867821144012,165.9657814312329,195.96377563476562
35011,4869563,556599.34,4333332.25,195.93,1,415212.258808,7.002000000000002,79,1,1,2024,0,0,2,0,0,0,,,556599.7679198501,4333332.254734451,26.458884807229655,165.9646462669599,195.96377563476562
55612,7751021,556600.59,4333332.26,195.83,1,425472.151247,9.0,84,1,1,2073,0,0,2,0,0,0,,,556599.7679622178,4333332.250905077,26.462714415459867,165.9624909548963,195.96377563476562
21553,3200378,556597.45,4333332.22,196.02,2,425157.040035,-24.0,56,1,1,1069,0,0,1,0,0,0,,,556599.7680204004,4333332.245646285,26.46797352954248,165.95953111374683,195.63247680664062
78820,10744302,556599.88,4333332.24,195.84,2,423531.745681,-7.997999999999998,26,1,1,3060,0,0,3,0,0,0,,,556599.7680965682,4333332.238761915,26.474858321295287,165.9556563375744,195.63247680664062
65692,8975803,556597.17,4333332.21,196.08,1,415210.96262600005,6.0,25,1,1,3022,0,1,3,0,0,0,,,556599.7680967551,4333332.238745015,26.474875222221943,165.95564682569514,195.63247680664062
75430,10427470,556600.16,4333332.24,195.79,2,422097.057747,-10.998,29,1,1,3051,0,1,3,0,0,0,,,556599.7681308386,4333332.23566441,26.47795601640326,165.95391294785037,195.63247680664062
55611,7751020,556600.3,4333332.24,195.82,1,425472.151239,9.0,70,1,1,2073,0,0,2,0,0,0,,,556599.7681479738,4333332.234115656,26.47950486395725,165.95304125298838,195.63247680664062
38662,5349558,556597.35,4333332.2,196.03,1,415939.607092,-7.002000000000002,75,1,1,2027,0,1,2,0,0,0,,,556599.7682294113,4333332.226754986,26.48686598543373,165.9488983973838,195.63247680664062
28270,3880329,556597.66,4333332.2,195.95,2,426734.596652,7.002000000000002,59,1,1,1080,0,1,1,0,0,0,,,556599.7682673535,4333332.223325605,26.490295576446407,165.94696821590347,195.63247680664062
21552,3200377,556597.1,4333332.19,196.0,2,425157.040027,-24.0,66,1,1,1069,0,0,1,0,0,0,,,556599.7683094379,4333332.219521839,26.49409957401661,165.9448273175765,195.63247680664062
4607,757648,556597.25,4333332.19,196.06,1,415211.578433,7.002000000000002,74,1,1,1022,0,0,1,0,0,0,,,556599.7683277971,4333332.217862462,26.49575905353883,165.94389335879575,195.63247680664062
8459,1220042,556598.33,4333332.2,195.95,2,415938.911388,-7.002000000000002,76,1,1,1025,0,0,1,0,0,0,,,556599.7683493578,4333332.215913716,26.49770791831035,165.94279653335045,195.63247680664062
28271,3880330,556597.95,4333332.19,195.97,2,426734.59666,7.002000000000002,57,1,1,1080,0,1,1,0,0,0,,,556599.7684134732,4333332.210118698,26.503503291307478,165.93953488448642,195.63247680664062
34789,4868148,556598.2,4333332.19,196.02,1,415212.243704,7.002000000000002,68,1,1,2024,0,1,2,0,0,0,,,556599.7684440718,4333332.207353068,26.50626909051075,165.9379782865187,195.63247680664062
55610,7751019,556600.01,4333332.21,195.85,1,425472.151231,9.0,75,1,1,2073,0,0,2,0,0,0,,,556599.768444355,4333332.207327459,26.50629470117076,165.93796387278203,195.63247680664062
8218,1218126,556600.1,4333332.21,195.8,1,415938.886284,-7.002000000000002,66,1,1,1025,0,1,1,0,0,0,,,556599.7684553706,4333332.206331832,26.50729038888358,165.93740349751388,195.63247680664062
