,Unnamed: 0,x,y,z,classification,gpstime,scan_angle,intensity,number_of_returns,return_number,point_source_ID,edge_of_flight_line_flag,direction_of_scan_flag,user_data,red_channel,green_channel,blue_channel,height,tree_elev,xproj,yproj,D,elev_of_gnd_at_proj,bareearth
80911,6629689,556562.13,4333359.27,192.56,1,422098.77838,-7.997999999999998,69,1,1,2053,0,1,2,0,0,0,,,556562.1635264821,4333360.217372929,37.33372947772987,162.48384665390952,192.32186889648438
61431,4835712,556562.19,4333361.07,195.76,1,415211.857572,10.002,16,3,1,2024,0,0,2,0,0,0,3.579999999999984,166.0616953185195,556562.1598310971,4333360.217503704,37.33742717592115,162.4816953185195,192.32186889648438
19071,1483788,556562.12,4333359.18,192.54,2,417837.970752,-7.997999999999998,80,1,1,1032,0,0,1,0,0,0,,,556562.156720007,4333360.217613802,37.34054021364322,162.47988414089613,192.32186889648438
86941,6947090,556562.17,4333360.87,195.27,1,423532.706899,-10.002,38,1,1,2062,0,0,2,0,0,0,2.8600000000000136,165.33418182294133,556562.1469250397,4333360.217960435,37.35034131247952,162.47418182294132,192.32186889648438
43843,3526930,556562.14,4333360.07,194.23,1,425471.870413,10.998,16,2,1,1071,0,0,1,0,0,0,1.8599999999999852,164.3331998387363,556562.1452382689,4333360.218020128,37.352029139136185,162.47319983873632,192.32186889648438
87324,6947972,556562.12,4333359.88,193.34,1,423532.719355,-10.002,30,1,1,2062,0,1,2,0,0,0,1.039999999999992,163.50548057790957,556562.131978765,4333360.2184893675,37.365296943370424,162.46548057790957,192.32186889648438
55681,4585031,556562.15,4333360.79,195.26,1,409918.033027,7.002000000000002,22,3,1,2015,0,1,2,0,0,0,2.8499999999999943,165.31419914506753,556562.1297776264,4333360.218567263,37.36749945996743,162.46419914506754,192.32186889648438
119645,9420581,556562.14,4333360.76,195.26,1,415938.632321,-10.002,8,1,1,3025,0,0,3,0,0,0,2.8499999999999943,165.3090020409498,556562.1208504733,4333360.218883186,37.376432201270916,162.4590020409498,192.32186889648438
114969,8949268,556562.13,4333360.79,195.33,1,415210.576934,9.0,4,1,1,3022,0,0,3,0,0,0,2.920000000000016,165.3725703457085,556562.1098026425,4333360.219274156,37.38748694799747,162.4525703457085,192.32186889648438
139262,11084758,556562.1,4333359.97,192.42,1,425156.759376,-22.002,16,1,1,3069,0,0,3,0,0,0,,,556562.1088227644,4333360.219308833,37.38846743950213,162.45199989188438,192.32186889648438
26720,2458182,556562.09,4333359.71,192.55,1,422098.123461,-7.997999999999998,60,1,1,1051,0,0,1,0,0,0,,,556562.1080248766,4333360.219337069,37.38926582677169,162.45153538702243,192.32186889648438
92510,7461104,556562.07,4333359.22,192.5,2,425158.127927,-21.0,60,1,1,2071,0,1,2,0,0,0,,,556562.105368762,4333360.219431066,37.3919236039894,162.4499890817559,192.32186889648438
119638,9420574,556562.07,4333359.28,192.47,2,415938.632273,-10.002,20,1,1,3025,0,0,3,0,0,0,,,556562.1032480841,4333360.219506115,37.394045609412466,162.44875449063235,192.32186889648438
119643,9420579,556562.1,4333360.28,194.27,1,415938.632305,-10.002,6,1,1,3025,0,0,3,0,0,0,1.8100000000000023,164.25562117112418,556562.0978659287,4333360.219696583,37.39943113411113,162.44562117112417,192.32186889648438
55682,4585032,556562.11,4333360.66,194.28,1,409918.033027,7.002000000000002,15,3,2,2015,0,1,2,0,0,0,1.8700000000000045,164.31361649375822,556562.0944224607,4333360.219818444,37.40287675765478,162.4436164937582,192.32186889648438
105560,8106892,556562.07,4333359.57,192.47,1,426734.876054,4.998,59,1,1,2082,0,1,2,0,0,0,,,556562.0929981411,4333360.219868849,37.40430196886946,162.44278730025303,192.32186889648438
110935,8761863,556562.11,4333360.81,195.33,1,409916.671861,6.0,7,1,1,3015,0,1,3,0,0,0,2.920000000000016,165.36053001598773,556562.089120766,4333360.2200060645,37.40818177114658,162.44053001598772,192.32186889648438
27223,2459561,556562.1,4333360.57,194.11,1,422098.138702,-7.997999999999998,14,2,1,1051,0,1,1,0,0,0,1.700000000000017,164.13965398074487,556562.0876159855,4333360.220059318,37.409687493568136,162.43965398074485,192.32186889648438
19070,1483787,556562.06,4333359.48,192.48,1,417837.970744,-7.997999999999998,79,1,1,1032,0,0,1,0,0,0,,,556562.0861916661,4333360.220109723,37.41111270466647,162.43882478730734,192.32186889648438
81312,6630543,556562.11,4333361.17,192.51,1,422098.804716,-7.997999999999998,9,2,2,2053,0,0,2,0,0,0,,,556562.0763966987,4333360.220456355,37.42091380358618,162.43312246930398,192.32186889648438
43845,3526932,556562.07,4333360.31,192.46,2,425471.870421,10.998,31,1,1,1071,0,0,1,0,0,0,,,556562.0668431139,4333360.220794447,37.4304733688348,162.42756067654298,192.32186889648438
119646,9420582,556562.09,4333361.04,195.46,1,415938.632329,-10.002,7,1,1,3025,0,0,3,0,0,0,3.280000000000001,165.7041686173537,556562.0610165169,4333360.221000643,37.436303613243496,162.4241686173537,192.32186889648438
8222,727084,556562.09,4333361.06,195.74,1,415211.203861,9.0,15,2,1,1022,0,1,1,0,0,0,3.5600000000000023,165.98375708699197,556562.0603096243,4333360.22102566,37.43701094836256,162.42375708699197,192.32186889648438
147302,11654661,556562.07,4333360.52,195.33,1,426733.691908,4.002,3,1,1,3080,0,0,3,0,0,0,3.0100000000000193,165.43323960764894,556562.0594207413,4333360.221057116,37.437900387749664,162.42323960764892,192.32186889648438
55683,4585033,556562.07,4333360.54,193.39,1,409918.033027,7.002000000000002,12,3,3,2015,0,1,2,0,0,0,1.0699999999999932,163.49282807726803,556562.0587138487,4333360.221082132,37.438607722901665,162.42282807726804,192.32186889648438
55680,4585030,556562.09,4333361.15,195.69,1,409918.033019,7.002000000000002,30,1,1,2015,0,1,2,0,0,0,3.509999999999991,165.93190520030666,556562.0571286074,4333360.221138232,37.44019395649716,162.42190520030667,192.32186889648438
50166,3859318,556562.02,4333359.27,192.43,2,426734.252017,4.998,75,1,1,1080,0,0,1,0,0,0,,,556562.0536640709,4333360.221260838,37.44366066177876,162.41988825750244,192.32186889648438
43490,3526119,556562.03,4333359.65,192.48,1,425471.859412,10.998,34,1,1,1071,0,1,1,0,0,0,,,556562.0502206029,4333360.221382699,37.44710628535534,162.41788358011735,192.32186889648438
98656,7787702,556562.03,4333359.71,193.0,1,425472.660563,12.0,27,1,1,2073,0,1,2,0,0,0,,,556562.048099925,4333360.221457747,37.449228290745474,162.41664898901297,192.32186889648438
81313,6630544,556562.07,4333360.97,195.26,1,422098.804724,-7.997999999999998,36,2,1,2053,0,0,2,0,0,0,2.8499999999999943,165.26398017429906,556562.0435156572,4333360.2216199795,37.45381542829093,162.41398017429907,192.32186889648438
130468,10450250,556562.0,4333359.04,192.54,1,422097.482487,-7.997999999999998,23,1,1,3051,0,0,3,0,0,0,,,556562.0418183522,4333360.221680045,37.45551379577487,162.41299205739918,192.32186889648438
147304,11654663,556562.03,4333359.93,192.3,2,426733.691916,4.002,5,2,2,3080,0,0,3,0,0,0,,,556562.0403241062,4333360.221732925,37.45700897721987,162.41212215493803,192.32186889648438
110934,8761862,556562.07,4333361.13,195.55,1,409916.671853,6.0,9,1,1,3015,0,1,3,0,0,0,3.3700000000000045,165.78068793132852,556562.0378605162,4333360.221820109,37.4594741093752,162.4106879313285,192.32186889648438
130860,10451694,556562.03,4333360.24,192.43,2,422097.498839,-7.997999999999998,11,1,1,3051,0,1,3,0,0,0,,,556562.0293672704,4333360.222120675,37.467972671828875,162.40574343417782,192.32186889648438
119644,9420580,556562.04,4333360.56,194.4,1,415938.632313,-10.002,6,1,1,3025,0,0,3,0,0,0,1.990000000000009,164.3949733479354,556562.0280444804,4333360.222167487,37.469296289949455,162.4049733479354,192.32186889648438
114904,8948179,556561.99,4333359.25,192.46,2,415210.563262,9.0,19,1,1,3022,0,1,3,0,0,0,,,556562.0244084877,4333360.222296161,37.47293455870476,162.4028565888256,192.32186889648438
38221,3214074,556562.04,4333360.71,192.41,2,425157.487496,-21.0,27,2,2,1069,0,1,1,0,0,0,,,556562.0227427856,4333360.222355109,37.47460130347419,162.40188687014574,192.32186889648438
110940,8761868,556561.98,4333359.13,192.46,2,409916.671893,6.0,19,1,1,3015,0,1,3,0,0,0,,,556562.0186623515,4333360.22249951,37.478684291906575,162.399511371374,192.32186889648438
110936,8761864,556562.02,4333360.32,194.24,1,409916.671869,6.0,5,2,1,3015,0,1,3,0,0,0,1.7800000000000011,164.17828291301302,556562.016552208,4333360.222574186,37.48079575638603,162.39828291301302,192.32186889648438
19069,1483786,556562.0,4333359.78,192.44,1,417837.970736,-7.997999999999998,35,1,1,1032,0,0,1,0,0,0,,,556562.0156633251,4333360.222605643,37.48168519577314,162.39776543366997,192.32186889648438
37748,3213601,556562.01,4333360.13,192.37,2,425157.479352,-21.0,56,1,1,1069,0,0,1,0,0,0,,,556562.013280196,4333360.222689979,37.48406981660525,162.3963780518658,192.32186889648438
143360,11347113,556562.02,4333360.44,194.32,1,425471.218663,10.998,6,1,1,3071,0,1,3,0,0,0,2.0,164.3958137307851,556562.0123108523,4333360.222724283,37.48503976719923,162.3958137307851,192.32186889648438
114968,8949267,556562.04,4333361.06,195.48,1,415210.576926,9.0,8,1,1,3022,0,0,3,0,0,0,3.299999999999983,165.69468508866203,556562.0103721648,4333360.222792891,37.486979668321325,162.39468508866204,192.32186889648438
119641,9420577,556562.0,4333360.08,193.4,1,415938.632297,-10.002,6,2,1,3025,0,0,3,0,0,0,1.0999999999999943,163.4915924781098,556562.0050599356,4333360.222980885,37.49229522278967,162.3915924781098,192.32186889648438
38216,3214069,556562.01,4333360.41,194.27,1,425157.48748,-21.0,14,2,1,1069,0,1,1,0,0,0,1.950000000000017,164.34061662666738,556562.0033836992,4333360.2230402045,37.493972508502715,162.39061662666737,192.32186889648438
73184,5637377,556561.96,4333359.27,192.42,2,417838.666598,-7.002000000000002,65,1,1,2034,0,1,2,0,0,0,,,556561.9937391193,4333360.223381516,37.503623125868884,162.3850018594253,192.32186889648438
135365,10720372,556561.97,4333359.7,192.36,1,423531.346421,-10.998,9,2,2,3060,0,0,3,0,0,0,,,556561.9885284198,4333360.2235659165,37.50883708727607,162.3819683561167,192.32186889648438
119639,9420575,556561.96,4333359.59,192.35,2,415938.632281,-10.002,17,1,1,3025,0,0,3,0,0,0,,,556561.9824288373,4333360.223781775,37.51494048803742,162.3784173734842,192.32186889648438
32795,2756307,556561.94,4333359.49,192.37,2,423532.02674,-10.002,71,1,1,1060,0,0,1,0,0,0,,,556561.9659883166,4333360.224363586,37.53139130040627,162.36884622597216,192.32186889648438
19068,1483785,556561.96,4333360.06,192.3,2,417837.970728,-7.997999999999998,11,3,3,1032,0,0,1,0,0,0,,,556561.9658168606,4333360.2243696535,37.53156286369775,162.3687464097726,192.32186889648438
139493,11084989,556561.97,4333360.42,192.32,2,425156.766505,-22.002,12,1,1,3069,0,1,3,0,0,0,,,556561.9630802852,4333360.224466498,37.53430115212233,162.3671532627684,192.32186889648438
114905,8948180,556561.93,4333359.57,192.4,1,415210.56327,9.0,22,1,1,3022,0,1,3,0,0,0,,,556561.9531732542,4333360.224817097,37.54421438484707,162.36138570487506,192.32186889648438
61326,4834519,556561.9,4333359.18,192.4,2,415211.844331,9.0,61,1,1,2024,0,1,2,0,0,0,,,556561.9369951846,4333360.225389621,37.56040258174101,162.35196734808196,192.32186889648438
73185,5637378,556561.91,4333359.56,192.36,1,417838.666606,-7.002000000000002,63,1,1,2034,0,1,2,0,0,0,,,556561.9335517166,4333360.225511482,37.56384820528466,162.34996267071602,192.32186889648438
87322,6947970,556561.91,4333359.93,193.85,1,423532.719347,-10.002,12,2,1,2062,0,1,2,0,0,0,1.6200000000000045,163.96234935885144,556561.9204742031,4333360.22597428,37.57693390528379,162.34234935885144,192.32186889648438
49661,3857752,556561.94,4333361.03,195.51,1,426734.235417,4.998,16,1,1,1080,0,1,1,0,0,0,3.329999999999984,165.66715838740936,556561.9115575843,4333360.22628983,37.58585610579294,162.33715838740937,192.32186889648438
99016,7788375,556561.91,4333360.21,194.12,1,425472.670323,12.0,30,2,1,2073,0,0,2,0,0,0,1.8400000000000034,164.17658793365297,556561.9105777063,4333360.226324507,37.58683659718126,162.33658793365296,192.32186889648438
110939,8761867,556561.88,4333359.41,192.36,2,409916.671885,6.0,14,1,1,3015,0,1,3,0,0,0,,,556561.9088909356,4333360.226384199,37.58852442383792,162.33560594944797,192.32186889648438
143621,11347725,556561.93,4333361.1,195.63,1,425471.230303,10.998,9,1,1,3071,0,0,3,0,0,0,3.4499999999999886,165.7799036315123,556561.8990959683,4333360.226730833,37.598325522641275,162.3299036315123,192.32186889648438
80912,6629690,556561.86,4333359.26,192.4,1,422098.778388,-7.997999999999998,55,1,1,2053,0,1,2,0,0,0,,,556561.8942176463,4333360.226903471,37.603206898343224,162.3270636278786,192.32186889648438
114906,8948181,556561.87,4333359.88,192.34,1,415210.5632780001,9.0,15,1,1,3022,0,1,3,0,0,0,,,556561.8822914669,4333360.227325525,37.61514054351327,162.32012058605685,192.32186889648438
73186,5637379,556561.85,4333359.85,192.32,1,417838.666614,-7.002000000000002,53,1,1,2034,0,1,2,0,0,0,,,556561.863376822,4333360.227994894,37.63406702883178,162.30910908225954,192.32186889648438
119640,9420576,556561.84,4333359.9,192.23,2,415938.632289,-10.002,11,1,1,3025,0,0,3,0,0,0,,,556561.8516220985,4333360.22841088,37.64582911071034,162.30226585663735,192.32186889648438
86942,6947091,556561.87,4333360.88,195.27,1,423532.706907,-10.002,36,1,1,2062,0,0,2,0,0,0,3.0800000000000125,165.3795440675101,556561.8469468356,4333360.228576333,37.650507300257004,162.29954406751008,192.32186889648438
61327,4834520,556561.82,4333359.49,192.31,2,415211.84434,9.0,63,1,1,2024,0,1,2,0,0,0,,,556561.8461384134,4333360.228604942,37.65131622847018,162.29907342988554,192.32186889648438
99019,7788378,556561.84,4333360.33,192.34,1,425472.670331,12.0,8,2,2,2073,0,0,2,0,0,0,,,556561.836423907,4333360.228948727,37.6610368160996,162.29341795366838,192.32186889648438
92511,7461105,556561.8,4333359.23,192.34,2,425158.127935,-21.0,55,1,1,2071,0,1,2,0,0,0,,,556561.8353530338,4333360.228986625,37.66210835963841,162.29279452541175,192.32186889648438
26719,2458181,556561.81,4333359.71,192.36,1,422098.123453,-7.997999999999998,87,1,1,1051,0,0,1,0,0,0,,,556561.8283751027,4333360.229233566,37.66909065884326,162.2887321961988,192.32186889648438
105139,8105909,556561.86,4333361.16,192.18,2,426734.852222,4.998,6,2,2,2082,0,0,2,0,0,0,,,556561.8270628469,4333360.229280005,37.670403736169504,162.2879682426321,192.32186889648438
81310,6630541,556561.86,4333361.17,192.21,1,422098.804708,-7.997999999999998,8,2,2,2053,0,0,2,0,0,0,,,556561.8267094005,4333360.229292513,37.670757403729034,162.28776247745122,192.32186889648438
